index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,xA,xGC,home,game_id
2,Andy Carroll,7.0,eng ENG,FW,31-250,87,0,0,0,0,4,0,0,0,44,0,0,0,0.2,0.2,0.0,3,1,19,29,65.5,4,22,1,3,1,,,,,,,,,,,,,,,,,,,,,0,6,0.1,2.3000000000000003,0,3
3,Callum Wilson,13.0,eng ENG,FW,28-198,84,1,0,0,0,4,1,0,0,33,0,1,0,0.9,0.9,0.2,3,0,17,24,70.8,3,27,3,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.1,2.3000000000000003,0,3
4,Federico Fernández,18.0,ar ARG,CB,31-204,90,0,0,0,0,0,0,0,0,49,1,0,2,0.0,0.0,0.0,0,0,28,38,73.7,2,30,0,0,0,,,,,,,,,,,,,,,,,,,,,1,7,0.1,2.3000000000000003,0,3
5,Isaac Hayden,14.0,jm JAM,CM,25-174,90,0,0,0,0,0,0,1,0,48,2,2,2,0.0,0.0,0.0,2,0,40,43,93.0,2,26,0,0,0,,,,,,,,,,,,,,,,,,,,,1,2,0.0,2.3000000000000003,0,3
6,Jamaal Lascelles,6.0,eng ENG,CB,26-306,90,0,0,0,0,0,0,0,0,35,0,0,2,0.0,0.0,0.0,0,0,19,23,82.6,2,17,0,2,2,,,,,,,,,,,,,,,,,,,,,1,9,0.0,2.3000000000000003,0,3
7,Jamal Lewis,15.0,nir NIR,LB,22-231,90,0,0,0,0,0,0,0,0,50,2,0,1,0.0,0.0,0.1,3,0,32,41,78.0,3,33,0,0,0,,,,,,,,,,,,,,,,,,,,,1,4,0.1,2.3000000000000003,0,3
8,Javier Manquillo,19.0,es ESP,RB,26-130,90,0,0,0,0,0,0,1,0,47,5,1,1,0.0,0.0,0.0,1,0,20,34,58.8,1,27,1,1,0,,,,,,,,,,,,,,,,,,,,,1,9,0.3,2.3000000000000003,0,3
9,Jeff Hendrick,16.0,ie IRL,RM,28-225,90,1,1,0,0,1,1,0,0,37,0,1,2,0.1,0.1,0.8,4,1,21,27,77.8,6,23,2,3,3,,,,,,,,,,,,,,,,,,,,,3,6,0.1,2.3000000000000003,0,3
10,Joelinton,9.0,br BRA,"LM,RM",24-029,16,0,0,0,0,1,0,0,0,15,1,0,0,0.0,0.0,0.1,2,0,8,9,88.9,0,10,0,2,1,,,,,,,,,,,,,,,,,,,,,7,4,0.0,2.3000000000000003,0,3
11,Jonjo Shelvey,8.0,eng ENG,CM,28-198,90,0,0,0,0,3,0,0,0,64,1,0,0,0.2,0.2,0.2,4,0,37,54,68.5,6,41,0,0,0,,,,,,,,,,,,,,,,,,,,,7,2,0.0,2.3000000000000003,0,3
12,Karl Darlow,26.0,wls WAL,GK,29-340,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,12,23,52.2,0,13,0,0,0,3.0,0.0,3.0,100.0,0.5,6.0,17.0,35.3,20.0,2.0,70.0,48.3,3.0,100.0,67.3,24.0,0.0,0.0,1.0,30.0,3,8,0.1,2.3000000000000003,0,3
13,Miguel Almirón,24.0,py PAR,FW,26-215,6,0,1,0,0,1,0,0,0,13,0,0,0,0.1,0.1,0.1,1,1,10,11,90.9,1,10,3,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0.0,2.3000000000000003,0,3
14,Sean Longstaff,36.0,eng ENG,FW,22-318,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,32,62,0.8,2.3000000000000003,0,3
0,14 Players,,,,,990,0,0,0,0,7,1,1,0,466,7,10,8,0.4,0.4,0.2,11,0,272,374,72.7,22,230,7,12,3,,,,,,,,,,,,,,,,,,,,,0,0,0.0,5.9,1,4
1,Callum Robinson,7.0,ie IRL,FW,25-224,59,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,1,0,7,9,77.8,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,2,1,0.0,5.9,1,4
2,Dara O'Shea,27.0,ie IRL,"CB,RB",21-193,90,0,0,0,0,0,0,0,0,55,2,1,2,0.0,0.0,0.0,0,0,38,49,77.6,3,27,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.0,5.9,1,4
3,Darnell Furlong,2.0,eng ENG,RB,24-318,68,0,0,0,0,1,0,0,0,37,0,0,1,0.0,0.0,0.1,2,0,19,29,65.5,2,16,4,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.0,5.9,1,4
4,Grady Diangana,11.0,cd COD,LM,22-147,90,0,0,0,0,1,0,0,0,47,0,2,0,0.1,0.1,0.0,3,0,22,32,68.8,5,30,1,2,1,,,,,,,,,,,,,,,,,,,,,0,1,0.0,5.9,1,4
5,Hal Robson-Kanu,4.0,wls WAL,FW,31-115,31,0,0,0,0,1,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,2,7,0.0,5.9,1,4
6,Jake Livermore,8.0,eng ENG,CM,30-304,90,0,0,0,0,0,0,0,0,33,2,1,1,0.0,0.0,0.0,1,0,20,27,74.1,1,14,0,0,0,,,,,,,,,,,,,,,,,,,,,0,7,0.1,5.9,1,4
7,Kieran Gibbs,3.0,eng ENG,LB,30-353,90,0,0,0,0,0,0,0,0,47,0,1,0,0.0,0.0,0.0,1,0,32,43,74.4,2,22,1,0,0,,,,,,,,,,,,,,,,,,,,,2,5,0.0,5.9,1,4
8,Kyle Bartley,5.0,eng ENG,CB,29-114,90,0,0,0,0,0,0,0,0,54,0,2,1,0.0,0.0,0.0,0,0,34,44,77.3,4,25,0,0,0,,,,,,,,,,,,,,,,,,,,,1,5,0.0,5.9,1,4
9,Kyle Edwards,21.0,eng ENG,"RM,CM",22-209,23,0,0,0,0,1,0,0,0,9,2,0,0,0.1,0.1,0.0,0,0,5,5,100.0,0,5,1,0,0,,,,,,,,,,,,,,,,,,,,,5,10,0.0,5.9,1,4
10,Matheus Pereira,12.0,br BRA,"RM,FW",24-131,90,0,0,0,0,3,1,0,0,51,1,1,0,0.2,0.2,0.0,1,0,26,36,72.2,3,24,0,5,1,,,,,,,,,,,,,,,,,,,,,0,5,0.0,5.9,1,4
11,Rekeem Harper,16.0,eng ENG,"CM,RB",20-189,22,0,0,0,0,0,0,0,0,18,0,1,2,0.0,0.0,0.0,0,0,10,13,76.9,0,7,0,1,1,,,,,,,,,,,,,,,,,,,,,3,2,0.2,5.9,1,4
12,Romaine Sawyers,19.0,kn SKN,CM,28-316,67,0,0,0,0,0,0,0,0,24,0,1,0,0.0,0.0,0.0,1,0,15,19,78.9,1,12,0,2,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,5.9,1,4
13,Sam Johnstone,1.0,eng ENG,GK,27-172,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,1,0,19,31,61.3,0,21,0,0,0,7.0,3.0,4.0,85.7,3.2,10.0,22.0,45.5,25.0,3.0,64.0,45.9,6.0,100.0,55.8,12.0,0.0,0.0,0.0,13.0,0,1,0.0,5.9,1,4
14,Semi Ajayi,6.0,ng NGA,CB,26-309,90,0,0,0,0,0,0,1,0,37,0,0,0,0.0,0.0,0.0,0,0,24,34,70.6,1,21,0,2,0,,,,,,,,,,,,,,,,,,,,,15,54,0.4,5.9,1,4
0,13 Players,,,,,990,3,1,2,2,11,5,1,0,751,17,14,8,2.9,1.3,0.7,22,6,546,658,83.0,42,473,20,12,9,,,,,,,,,,,,,,,,,,,,,2,1,0.0,0.8,0,4
1,Ayoze Pérez,17.0,es ESP,RM,27-046,66,0,0,0,0,1,0,0,0,36,0,0,1,0.1,0.1,0.0,1,0,21,30,70.0,5,24,0,1,1,,,,,,,,,,,,,,,,,,,,,0,4,0.2,0.8,0,4
2,Dennis Praet,26.0,be BEL,CM,26-122,74,0,1,0,0,2,1,0,0,46,2,1,0,0.1,0.1,0.5,3,1,31,36,86.1,2,25,1,1,1,,,,,,,,,,,,,,,,,,,,,0,8,0.4,0.8,0,4
3,Harvey Barnes,15.0,eng ENG,LM,22-279,90,0,0,0,0,5,2,0,0,41,2,0,2,0.5,0.5,0.0,6,1,21,30,70.0,3,30,7,4,3,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.8,0,4
4,James Justin,2.0,eng ENG,LB,22-203,90,0,0,0,0,0,0,1,0,79,3,3,1,0.0,0.0,0.1,3,2,54,66,81.8,5,37,2,2,0,,,,,,,,,,,,,,,,,,,,,0,7,0.0,0.8,0,4
5,James Maddison,10.0,eng ENG,CM,23-295,16,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,1,0,18,19,94.7,3,13,0,0,0,,,,,,,,,,,,,,,,,,,,,1,3,0.0,0.8,0,4
6,Jamie Vardy,9.0,eng ENG,FW,33-246,90,2,0,2,2,0,0,0,0,16,0,0,1,1.6,0.0,0.1,2,1,4,8,50.0,1,5,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.8,0,4
7,Kasper Schmeichel,1.0,dk DEN,GK,33-313,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,25,30,83.3,0,15,0,0,0,1.0,0.0,1.0,100.0,0.6,2.0,7.0,28.6,24.0,3.0,16.7,26.6,6.0,50.0,40.7,6.0,0.0,0.0,0.0,,1,4,0.0,0.8,0,4
8,Marc Albrighton,11.0,eng ENG,RM,30-300,24,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,6,10,60.0,1,7,1,0,0,,,,,,,,,,,,,,,,,,,,,3,8,0.0,0.8,0,4
9,Nampalys Mendy,24.0,sn SEN,DM,28-082,90,0,0,0,0,0,0,0,0,83,2,2,0,0.0,0.0,0.0,2,0,67,72,93.1,3,62,2,0,0,,,,,,,,,,,,,,,,,,,,,2,3,0.0,0.8,0,4
10,Timothy Castagne,27.0,be BEL,RB,24-283,90,1,0,0,0,1,1,0,0,95,3,2,1,0.5,0.5,0.0,1,0,63,83,75.9,3,45,3,1,1,,,,,,,,,,,,,,,,,,,,,4,7,0.0,0.8,0,4
11,Wilfred Ndidi,25.0,ng NGA,CB,23-272,90,0,0,0,0,0,0,0,0,103,2,2,1,0.0,0.0,0.0,0,0,83,94,88.3,2,77,0,0,0,,,,,,,,,,,,,,,,,,,,,2,4,0.0,0.8,0,4
12,Youri Tielemans,8.0,be BEL,CM,23-129,90,0,0,0,0,1,1,0,0,99,1,3,1,0.1,0.1,0.0,3,1,73,92,79.3,9,64,2,3,3,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.8,0,4
13,Çağlar Söyüncü,4.0,tr TUR,CB,24-113,90,0,0,0,0,1,0,0,0,94,2,1,0,0.1,0.1,0.0,0,0,80,88,90.9,5,69,1,0,0,,,,,,,,,,,,,,,,,,,,,15,50,0.8,0.8,0,4
0,14 Players,,,,,990,0,0,0,0,9,5,1,0,695,9,4,12,1.1,1.1,1.1,18,0,514,617,83.3,45,386,17,8,5,,,,,,,,,,,,,,,,,,,,,1,2,0.1,2.4,1,5
1,Ben Davies,33.0,wls WAL,LB,27-142,90,0,0,0,0,1,0,0,0,85,1,1,1,0.1,0.1,0.1,2,0,62,78,79.5,7,40,2,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.2,2.4,1,5
2,Dele Alli,20.0,eng ENG,AM,24-155,45,0,0,0,0,1,1,0,0,22,1,0,0,0.4,0.4,0.0,2,0,13,17,76.5,2,15,2,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.0,2.4,1,5
3,Eric Dier,15.0,eng ENG,CB,26-242,90,0,0,0,0,0,0,0,0,75,0,1,0,0.0,0.0,0.0,0,0,60,67,89.6,4,52,1,0,0,,,,,,,,,,,,,,,,,,,,,1,2,0.0,2.4,1,5
4,Harry Kane,10.0,eng ENG,FW,27-047,90,0,0,0,0,2,1,0,0,25,0,0,1,0.2,0.2,0.4,2,0,9,17,52.9,3,11,0,2,1,,,,,,,,,,,,,,,,,,,,,0,3,0.0,2.4,1,5
5,Harry Winks,8.0,eng ENG,DM,24-224,59,0,0,0,0,0,0,0,0,55,0,0,1,0.0,0.0,0.0,0,0,46,53,86.8,1,33,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,0.0,2.4,1,5
6,Hugo Lloris,1.0,fr FRA,GK,33-262,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,28,30,93.3,0,14,0,0,0,4.0,1.0,3.0,75.0,0.5,1.0,2.0,50.0,22.0,7.0,9.1,23.6,8.0,0.0,11.4,11.0,0.0,0.0,2.0,19.5,0,2,0.1,2.4,1,5
7,Lucas Moura,27.0,br BRA,"AM,RW",28-031,90,0,0,0,0,2,1,0,0,48,0,1,1,0.1,0.1,0.0,2,0,28,38,73.7,2,30,1,2,0,,,,,,,,,,,,,,,,,,,,,4,9,0.0,2.4,1,5
8,Matt Doherty,2.0,ie IRL,RB,28-241,75,0,0,0,0,1,1,0,0,66,1,0,2,0.3,0.3,0.0,2,0,45,54,83.3,6,34,2,2,2,,,,,,,,,,,,,,,,,,,,,2,2,0.1,2.4,1,5
9,Moussa Sissoko,17.0,fr FRA,"RB,DM,RW",31-028,45,0,0,0,0,0,0,0,0,39,1,0,0,0.0,0.0,0.0,1,0,30,38,78.9,3,13,2,1,1,,,,,,,,,,,,,,,,,,,,,6,4,0.0,2.4,1,5
10,Pierre Højbjerg,5.0,dk DEN,DM,25-039,90,0,0,0,0,0,0,1,0,89,4,0,1,0.0,0.0,0.0,1,0,73,80,91.3,7,40,0,0,0,,,,,,,,,,,,,,,,,,,,,1,4,0.1,2.4,1,5
11,Son Heung-min,7.0,kr KOR,"LW,FW",28-067,90,0,0,0,0,2,1,0,0,37,1,0,0,0.1,0.1,0.5,4,0,21,30,70.0,1,20,5,0,0,,,,,,,,,,,,,,,,,,,,,2,2,0.0,2.4,1,5
12,Steven Bergwijn,23.0,nl NED,AM,22-341,31,0,0,0,0,0,0,0,0,19,0,0,1,0.0,0.0,0.0,1,0,16,17,94.1,1,12,1,0,0,,,,,,,,,,,,,,,,,,,,,1,1,0.0,2.4,1,5
13,Tanguy Ndombele,28.0,fr FRA,DM,23-260,15,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,15,19,78.9,3,14,1,0,0,,,,,,,,,,,,,,,,,,,,,0,3,0.0,2.4,1,5
14,Toby Alderweireld,4.0,be BEL,CB,31-195,90,0,0,0,0,0,0,0,0,85,0,1,4,0.0,0.0,0.1,1,0,68,79,86.1,5,58,0,1,1,,,,,,,,,,,,,,,,,,,,,18,42,0.8,2.4,1,5
0,14 Players,,,,,990,1,1,0,0,15,4,0,0,684,19,19,10,1.2,1.2,0.9,30,2,470,564,83.3,36,423,16,20,18,,,,,,,,,,,,,,,,,,,,,0,1,0.1,2.3,0,5
1,Abdoulaye Doucouré,16.0,ml MLI,"RM,CM",27-256,90,0,0,0,0,0,0,0,0,64,2,2,0,0.0,0.0,0.2,6,0,48,57,84.2,1,37,1,2,2,,,,,,,,,,,,,,,,,,,,,0,1,0.0,2.3,0,5
2,Allan,6.0,br BRA,"CM,DM",29-249,90,0,0,0,0,0,0,0,0,69,4,2,0,0.0,0.0,0.0,1,0,46,56,82.1,6,38,1,1,1,,,,,,,,,,,,,,,,,,,,,1,13,0.0,2.3,0,5
3,André Gomes,21.0,pt POR,LM,27-045,67,0,0,0,0,1,0,0,0,46,0,0,0,0.1,0.1,0.0,2,0,37,40,92.5,5,32,2,1,1,,,,,,,,,,,,,,,,,,,,,0,5,0.2,2.3,0,5
4,Dominic Calvert-Lewin,9.0,eng ENG,FW,23-181,88,1,0,0,0,2,2,0,0,19,0,0,1,0.2,0.2,0.1,2,0,13,15,86.7,2,10,2,1,1,,,,,,,,,,,,,,,,,,,,,0,1,0.0,2.3,0,5
5,Gylfi Sigurðsson,10.0,is ISL,"LM,CM",31-005,23,0,0,0,0,0,0,0,0,15,1,1,0,0.0,0.0,0.0,1,0,9,13,69.2,0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,1,2,0.0,2.3,0,5
6,James Rodríguez,19.0,co COL,RW,29-063,89,0,0,0,0,3,0,0,0,70,2,3,1,0.2,0.2,0.4,6,0,47,57,82.5,9,47,1,2,2,,,,,,,,,,,,,,,,,,,,,0,3,0.0,2.3,0,5
7,Jordan Pickford,1.0,eng ENG,GK,26-190,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,20,37,54.1,0,21,0,0,0,5.0,0.0,5.0,100.0,0.9,6.0,23.0,26.1,33.0,5.0,63.6,46.0,4.0,50.0,38.3,19.0,1.0,5.3,1.0,14.2,4,8,0.0,2.3,0,5
8,Lucas Digne,12.0,fr FRA,LB,27-055,90,0,1,0,0,0,0,0,0,88,3,2,2,0.0,0.0,0.1,2,1,63,77,81.8,5,43,0,0,0,,,,,,,,,,,,,,,,,,,,,1,2,0.0,2.3,0,5
9,Michael Keane,5.0,eng ENG,CB,27-246,90,0,0,0,0,0,0,0,0,73,1,2,0,0.0,0.0,0.0,1,0,57,61,93.4,1,49,0,0,0,,,,,,,,,,,,,,,,,,,,,7,2,0.1,2.3,0,5
10,Moise Kean,27.0,it ITA,"LM,FW",20-198,2,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,9,2,0.0,2.3,0,5
11,Richarlison,7.0,br BRA,"LW,FW",23-126,90,0,0,0,0,7,1,0,0,62,5,1,2,0.7,0.7,0.0,6,1,33,42,78.6,2,55,9,11,11,,,,,,,,,,,,,,,,,,,,,7,4,0.0,2.3,0,5
12,Séamus Coleman,23.0,ie IRL,RB,31-338,90,0,0,0,0,1,1,0,0,65,1,1,2,0.0,0.0,0.0,3,0,45,51,88.2,3,36,0,1,0,,,,,,,,,,,,,,,,,,,,,6,8,0.0,2.3,0,5
13,Tom Davies,26.0,eng ENG,RM,22-075,1,0,0,0,0,0,0,0,0,2,0,2,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,2.3,0,5
14,Yerry Mina,13.0,co COL,CB,25-356,90,0,0,0,0,1,0,0,0,69,0,3,2,0.0,0.0,0.0,0,0,52,57,91.2,2,42,0,0,0,,,,,,,,,,,,,,,,,,,,,36,53,0.5,2.3,0,5
0,13 Players,,,,,990,0,0,0,0,9,1,2,0,620,16,9,9,1.0,1.0,1.0,16,0,405,533,76.0,56,296,6,13,6,,,,,,,,,,,,,,,,,,,,,0,0,0.0,3.2,1,6
1,Aaron Ramsdale,1.0,eng ENG,GK,22-123,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,14,24,58.3,0,12,0,0,0,4.0,2.0,2.0,50.0,1.3,7.0,17.0,41.2,18.0,3.0,66.7,47.1,6.0,83.3,64.3,11.0,0.0,0.0,2.0,31.5,2,1,0.1,3.2,1,6
2,Billy Sharp,10.0,eng ENG,FW,34-222,90,0,0,0,0,1,0,0,0,27,1,0,2,0.7,0.7,0.0,0,0,13,18,72.2,0,12,0,2,1,,,,,,,,,,,,,,,,,,,,,0,4,0.1,3.2,1,6
3,Chris Basham,6.0,eng ENG,CB,32-056,70,0,0,0,0,0,0,0,0,41,3,1,0,0.0,0.0,0.0,1,0,26,30,86.7,2,16,1,0,0,,,,,,,,,,,,,,,,,,,,,1,5,0.1,3.2,1,6
4,David McGoldrick,17.0,ie IRL,AM,32-290,20,0,0,0,0,1,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,16,22,72.7,2,14,0,1,1,,,,,,,,,,,,,,,,,,,,,0,1,0.1,3.2,1,6
5,Enda Stevens,3.0,ie IRL,"WB,LB",30-067,90,0,0,0,0,1,0,0,0,74,3,1,2,0.1,0.1,0.0,1,0,55,62,88.7,8,36,1,3,2,,,,,,,,,,,,,,,,,,,,,0,5,0.1,3.2,1,6
6,George Baldock,2.0,gr GRE,"WB,RB",27-189,90,0,0,0,0,1,0,0,0,57,0,1,0,0.0,0.0,0.7,1,0,45,53,84.9,6,28,0,1,0,,,,,,,,,,,,,,,,,,,,,2,8,0.1,3.2,1,6
7,Jack O'Connell,5.0,eng ENG,CB,26-169,90,0,0,0,0,0,0,0,0,63,2,1,2,0.0,0.0,0.0,0,0,39,53,73.6,5,27,0,1,0,,,,,,,,,,,,,,,,,,,,,0,6,0.5,3.2,1,6
8,John Egan,12.0,ie IRL,CB,27-330,90,0,0,0,0,1,0,1,0,57,1,0,0,0.0,0.0,0.0,0,0,33,48,68.8,6,34,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.0,3.2,1,6
9,John Fleck,4.0,sct SCO,"CM,LM",29-021,90,0,0,0,0,1,0,0,0,56,2,1,1,0.0,0.0,0.1,4,0,31,47,66.0,5,22,0,3,1,,,,,,,,,,,,,,,,,,,,,3,4,0.0,3.2,1,6
10,John Lundstram,7.0,eng ENG,"CM,RM",26-209,90,0,0,0,0,0,0,0,0,66,1,0,1,0.0,0.0,0.1,4,0,43,61,70.5,7,37,2,0,0,,,,,,,,,,,,,,,,,,,,,3,4,0.0,3.2,1,6
11,Oliver McBurnie,9.0,sct SCO,FW,24-102,90,0,0,0,0,3,1,1,0,39,2,2,1,0.1,0.1,0.1,1,0,15,28,53.6,3,14,0,2,1,,,,,,,,,,,,,,,,,,,,,0,1,0.0,3.2,1,6
12,Oliver Norwood,16.0,nir NIR,CM,29-155,75,0,0,0,0,0,0,0,0,64,0,2,0,0.0,0.0,0.0,3,0,51,63,81.0,8,26,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,3.2,1,6
13,Sander Berge,8.0,no NOR,CM,22-213,15,0,0,0,0,0,0,0,0,26,1,0,0,0.0,0.0,0.1,1,0,24,24,100.0,4,18,2,0,0,,,,,,,,,,,,,,,,,,,,,11,46,1.1,3.2,1,6
0,14 Players,,,,,990,2,2,0,0,11,4,1,0,559,14,13,7,1.6,1.6,0.7,20,4,334,432,77.3,15,255,20,22,14,,,,,,,,,,,,,,,,,,,,,0,3,0.1,1.9,0,6
1,Adama Traoré,37.0,es ESP,"RM,FW",24-233,90,0,0,0,0,3,0,0,0,55,3,1,1,0.1,0.1,0.0,2,0,23,37,62.2,2,19,8,10,7,,,,,,,,,,,,,,,,,,,,,2,1,0.0,1.9,0,6
2,Conor Coady,16.0,eng ENG,CB,27-202,90,0,0,0,0,0,0,0,0,49,3,2,0,0.0,0.0,0.0,0,0,28,36,77.8,0,22,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.0,1.9,0,6
3,Daniel Podence,10.0,pt POR,"FW,AM",24-329,75,0,1,0,0,0,0,0,0,30,1,0,0,0.0,0.0,0.3,4,2,19,27,70.4,3,21,2,2,2,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.9,0,6
4,Fernando Marçal,5.0,br BRA,"LM,WB",31-208,90,0,0,0,0,0,0,1,0,51,0,2,2,0.0,0.0,0.0,1,0,31,39,79.5,0,25,1,3,2,,,,,,,,,,,,,,,,,,,,,4,3,0.0,1.9,0,6
5,João Moutinho,28.0,pt POR,CM,34-006,85,0,0,0,0,0,0,0,0,55,2,1,0,0.0,0.0,0.2,4,0,40,49,81.6,1,28,0,1,0,,,,,,,,,,,,,,,,,,,,,5,4,0.0,1.9,0,6
6,Leander Dendoncker,32.0,be BEL,CM,25-152,90,0,0,0,0,0,0,0,0,45,3,1,0,0.0,0.0,0.1,1,0,28,35,80.0,2,16,0,0,0,,,,,,,,,,,,,,,,,,,,,2,12,0.1,1.9,0,6
7,Oskar Buur,59.0,dk DEN,WB,22-167,22,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,14,15,93.3,0,8,1,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.9,0,6
8,Pedro Neto,7.0,pt POR,LW,20-189,68,0,1,0,0,0,0,0,0,34,0,2,0,0.0,0.0,0.1,1,1,20,26,76.9,1,17,3,2,1,,,,,,,,,,,,,,,,,,,,,3,2,0.0,1.9,0,6
9,Raúl Jiménez,9.0,mx MEX,"RW,FW",29-132,90,1,0,0,0,5,2,0,0,60,0,1,0,1.0,1.0,0.0,3,1,33,42,78.6,3,38,5,3,1,,,,,,,,,,,,,,,,,,,,,2,2,0.0,1.9,0,6
10,Romain Saïss,27.0,ma MAR,CB,30-172,90,1,0,0,0,3,2,0,0,65,0,1,3,0.5,0.5,0.0,2,0,40,45,88.9,1,23,0,0,0,,,,,,,,,,,,,,,,,,,,,9,2,0.0,1.9,0,6
11,Rui Patrício,11.0,pt POR,GK,32-212,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,17,24,70.8,0,11,0,0,0,1.0,0.0,1.0,100.0,0.0,9.0,15.0,60.0,18.0,7.0,50.0,44.9,6.0,100.0,53.3,31.0,1.0,3.2,0.0,4.7,7,1,0.0,1.9,0,6
12,Rúben Neves,8.0,pt POR,AM,23-185,15,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,1,0,7,8,87.5,1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,7,3,0.0,1.9,0,6
13,Vitinha,20.0,pt POR,CM,20-214,5,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,1,0,5,5,100.0,0,2,0,1,1,,,,,,,,,,,,,,,,,,,,,1,1,0.0,1.9,0,6
14,Willy Boly,15.0,ci CIV,CB,29-224,90,0,0,0,0,0,0,0,0,56,2,2,0,0.0,0.0,0.0,0,0,29,44,65.9,1,21,0,0,0,,,,,,,,,,,,,,,,,,,,,42,40,0.3,1.9,0,6
0,14 Players,,,,,990,1,1,0,0,13,3,1,0,648,17,15,8,1.1,1.1,1.0,24,2,444,552,80.4,36,364,16,16,8,,,,,,,,,,,,,,,,,,,,,0,7,0.3,2.4000000000000004,1,7
1,Aaron Connolly,7.0,ie IRL,FW,20-230,46,0,0,0,0,3,1,0,0,11,0,0,0,0.2,0.2,0.0,1,0,2,2,100.0,0,7,0,2,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,2.4000000000000004,1,7
2,Adam Lallana,14.0,eng ENG,CM,32-127,44,0,0,0,0,0,0,0,0,21,0,1,0,0.0,0.0,0.1,4,0,17,19,89.5,2,11,0,1,1,,,,,,,,,,,,,,,,,,,,,1,4,0.0,2.4000000000000004,1,7
3,Adam Webster,4.0,eng ENG,CB,25-254,90,0,0,0,0,1,0,0,0,73,3,2,0,0.0,0.0,0.1,1,0,55,65,84.6,3,47,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2.4000000000000004,1,7
4,Alireza Jahanbakhsh,16.0,ir IRN,"AM,CM",27-034,12,0,0,0,0,0,0,0,0,13,1,0,1,0.0,0.0,0.0,1,0,6,10,60.0,1,8,0,0,0,,,,,,,,,,,,,,,,,,,,,1,8,0.0,2.4000000000000004,1,7
5,Ben White,3.0,eng ENG,CB,22-342,78,0,0,0,0,0,0,0,0,56,2,0,2,0.0,0.0,0.0,0,0,39,48,81.3,2,28,0,1,1,,,,,,,,,,,,,,,,,,,,,1,2,0.2,2.4000000000000004,1,7
