index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,home,game_id
13,Nick Pope,22.0,eng ENG,GK,30-109,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,81.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,5.0,20.0,19.0,9.0,21.1,31.1,2.0,50.0,50.0,8.0,2.0,25.0,2.0,16.5,4.0,8.0,1,2
14,Ryan Fraser,21.0,sct SCO,"RW,RM",28-163,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,80.0,0.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,15.0,1,2
15,Sean Longstaff,36.0,eng ENG,"RM,CM",24-280,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,3.0,5.0,60.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1,2
16,Sven Botman,4.0,nl NED,"CB,CM",22-206,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,14.0,74.0,1,2
0,14 Players,,,,,990,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,475.0,15.0,10.0,13.0,0.3,0.3,0.1,8.0,0.0,243.0,342.0,71.1,16.0,202.0,12.0,17.0,5.0,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0,2
1,Alex Mighten,17.0,eng ENG,RW,20-117,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,4.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,2
2,Brennan Johnson,20.0,wls WAL,"FW,LW",21-075,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,40.0,0.0,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,2
3,Dean Henderson,1.0,eng ENG,GK,25-147,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,45.0,60.0,0.0,26.0,0.0,0.0,0.0,9.0,2.0,7.0,77.8,2.1,4.0,20.0,20.0,33.0,13.0,45.5,40.5,12.0,41.7,37.9,21.0,1.0,4.8,2.0,15.7,0.0,5.0,0,2
4,Harry Toffolo,15.0,eng ENG,"WB,LB",26-352,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,49.0,49.0,1.0,25.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0,2
5,Jack Colback,8.0,eng ENG,"CM,DM",32-286,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,88.0,3.0,10.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,13.0,0,2
6,Jesse Lingard,11.0,eng ENG,AM,29-234,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,2.0,0.0,0.1,0.1,0.0,3.0,0.0,25.0,27.0,92.6,4.0,22.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,2
7,Joe Worrall,4.0,eng ENG,CB,25-208,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,35.0,82.9,1.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5.0,7.0,0,2
8,Lewis O'Brien,14.0,eng ENG,CM,23-296,74,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,44.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,20.0,26.0,76.9,1.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0,2
9,Moussa Niakhate,19.0,sn SEN,CB,26-151,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,80.8,0.0,14.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,0,2
10,Neco Williams,7.0,wls WAL,"WB,RB",21-115,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,56.0,1.0,3.0,3.0,0.0,0.0,0.1,2.0,0.0,31.0,41.0,75.6,2.0,23.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,11.0,5.0,0,2
11,Orel Mangala,5.0,be BEL,"DM,CM",24-141,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,1.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,2
12,Sam Surridge,16.0,eng ENG,FW,24-009,62,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,5.0,11.0,45.5,2.0,10.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0,2
13,Scott McKenna,26.0,sct SCO,CB,25-267,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,75.9,1.0,18.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0,2
14,Taiwo Awoniyi,9.0,ng NGA,"AM,FW",24-359,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,37.0,52.0,0,2
0,14 Players,,,,,990,2.0,1.0,0.0,0.0,7.0,3.0,3.0,0.0,462.0,20.0,13.0,14.0,0.6,0.6,0.3,11.0,3.0,233.0,333.0,70.0,15.0,143.0,7.0,20.0,10.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,3
1,Adam Smith,15.0,eng ENG,WB,31-099,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,44.0,1.0,2.0,1.0,0.1,0.1,0.0,0.0,0.0,21.0,33.0,63.6,3.0,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1,3
2,Ben Pearson,22.0,eng ENG,CM,27-214,71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,33.0,69.7,1.0,8.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,3
3,Chris Mepham,6.0,wls WAL,CB,24-274,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0,48.0,79.2,3.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,10.0,1,3
4,Dominic Solanke,9.0,eng ENG,AM,24-326,89,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,22.0,1.0,0.0,1.0,0.2,0.2,0.0,1.0,0.0,5.0,8.0,62.5,0.0,12.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,3
5,Jefferson Lerma,8.0,co COL,CB,27-285,90,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,1.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,21.0,27.0,77.8,1.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,8.0,1,3
6,Jordan Zemura,33.0,zw ZIM,WB,22-265,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,0.0,2.0,0.0,0.0,0.1,2.0,0.0,19.0,26.0,73.1,1.0,12.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,7.0,1,3
7,Junior Stanislas,19.0,eng ENG,FW,32-253,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,3
8,Kieffer Moore,21.0,wls WAL,FW,29-363,90,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,24.0,66.7,3.0,20.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,6.0,1,3
9,Lewis Cook,4.0,eng ENG,CM,25-184,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,55.6,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,5.0,1,3
10,Lloyd Kelly,5.0,eng ENG,CB,23-304,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,17.0,29.0,58.6,0.0,7.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,11.0,2.0,1,3
11,Marcus Tavernier,16.0,eng ENG,AM,23-137,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,2.0,0.0,0.0,0.1,5.0,1.0,17.0,32.0,53.1,3.0,18.0,2.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,13.0,2.0,1,3
12,Mark Travers,1.0,ie IRL,GK,23-080,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,32.0,81.3,0.0,11.0,0.0,0.0,0.0,2.0,0.0,2.0,100.0,0.5,7.0,12.0,58.3,20.0,6.0,50.0,40.4,12.0,16.7,24.8,23.0,2.0,8.7,0.0,7.0,4.0,1.0,1,3
13,Philip Billing,29.0,dk DEN,CM,26-056,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,24.0,30.0,80.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,3
14,Ryan Christie,10.0,sct SCO,AM,27-165,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,40.0,49.0,1,3
0,15 Players,,,,,990,0.0,0.0,0.0,0.0,15.0,2.0,3.0,0.0,721.0,10.0,8.0,9.0,0.7,0.7,0.4,24.0,0.0,509.0,630.0,80.8,62.0,468.0,24.0,25.0,14.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,3
1,Boubacar Kamara,44.0,fr FRA,"CM,DM",22-256,81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,61.0,72.0,84.7,4.0,51.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,3
2,Cameron Archer,35.0,eng ENG,AM,21-016,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0,3
3,Danny Ings,9.0,eng ENG,FW,30-014,65,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,24.0,0.0,0.0,1.0,0.3,0.3,0.0,1.0,0.0,12.0,16.0,75.0,0.0,13.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,3
4,Diego Carlos,3.0,br BRA,CB,29-144,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,75.0,76.0,6.0,53.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0,3
5,Douglas Luiz,6.0,br BRA,DM,24-089,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,16.0,100.0,2.0,13.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0,3
6,Emi Buendía,10.0,ar ARG,LW,25-224,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,27.0,30.0,90.0,8.0,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,3
7,Emiliano Martínez,1.0,ar ARG,GK,29-338,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,76.5,0.0,8.0,0.0,0.0,0.0,3.0,2.0,1.0,33.3,0.5,0.0,3.0,0.0,13.0,5.0,23.1,31.5,3.0,0.0,29.0,8.0,3.0,37.5,0.0,6.0,0.0,10.0,0,3
8,Ezri Konsa,4.0,eng ENG,CB,24-287,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,64.0,89.1,5.0,40.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,3
9,Jacob Ramsey,41.0,eng ENG,LM,21-070,45,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,37.0,3.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,29.0,33.0,87.9,6.0,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,8.0,0,3
10,John McGinn,7.0,sct SCO,"DM,RM",27-292,90,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,69.0,2.0,1.0,0.0,0.1,0.1,0.0,4.0,0.0,46.0,58.0,79.3,9.0,45.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,5.0,0,3
11,Leon Bailey,31.0,jm JAM,RW,24-362,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,39.0,69.2,2.0,37.0,2.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0,3
12,Lucas Digne,27.0,fr FRA,LB,29-017,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,3.0,0.0,0.0,0.0,0.2,1.0,0.0,64.0,79.0,81.0,4.0,50.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,7.0,0,3
13,Matty Cash,2.0,pl POL,RB,24-364,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,60.0,77.0,77.9,12.0,57.0,6.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0,3
14,Ollie Watkins,11.0,eng ENG,FW,26-219,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,100.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,3
15,Philippe Coutinho,23.0,br BRA,"LW,AM",30-055,80,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,58.0,0.0,1.0,1.0,0.1,0.1,0.0,2.0,0.0,35.0,48.0,72.9,4.0,40.0,0.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,9.0,60.0,0,3
0,15 Players,,,,,990,1.0,1.0,0.0,0.0,12.0,4.0,2.0,0.0,515.0,21.0,14.0,13.0,0.8,0.8,0.7,18.0,0.0,295.0,399.0,73.9,37.0,288.0,15.0,14.0,7.0,,,,,,,,,,,,,,,,,,,,,2.0,5.0,1,4
1,Brenden Aaronson,7.0,us USA,RW,21-288,83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,15.0,27.0,55.6,5.0,22.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1,4
2,Crysencio Summerville,10.0,nl NED,RW,20-280,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,9.0,1,4
3,Diego Llorente,14.0,es ESP,CB,28-355,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,47.0,80.9,3.0,33.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1,4
4,Illan Meslier,1.0,fr FRA,GK,22-157,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,72.4,0.0,15.0,0.0,0.0,0.0,6.0,1.0,5.0,83.3,1.3,1.0,8.0,12.5,20.0,8.0,35.0,31.3,9.0,11.1,19.8,15.0,1.0,6.7,1.0,12.5,0.0,1.0,1,4
5,Jack Harrison,11.0,eng ENG,LW,25-259,90,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,2.0,1.0,1.0,0.0,0.0,0.6,9.0,0.0,20.0,32.0,62.5,2.0,33.0,5.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1,4
6,Joe Gelhardt,30.0,eng ENG,FW,20-094,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,4
7,Marc Roca,8.0,es ESP,DM,25-253,72,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,41.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,36.0,83.3,5.0,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,8.0,1,4
8,Mateusz Klich,43.0,pl POL,AM,32-054,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,75.0,2.0,12.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,1,4
9,Pascal Struijk,21.0,nl NED,LB,22-360,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,5.0,3.0,3.0,0.1,0.1,0.0,1.0,0.0,39.0,53.0,73.6,4.0,37.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,4
10,Patrick Bamford,9.0,eng ENG,FW,28-335,83,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,11.0,15.0,73.3,1.0,13.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,7.0,1,4
11,Rasmus Kristensen,25.0,dk DEN,RB,25-026,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,45.0,68.9,7.0,24.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,7.0,1,4
12,Robin Koch,5.0,de GER,CB,26-020,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,3.0,1.0,2.0,0.1,0.1,0.0,1.0,0.0,34.0,39.0,87.2,2.0,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,1,4
13,Rodrigo,19.0,es ESP,AM,31-153,64,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,31.0,0.0,2.0,1.0,0.1,0.1,0.0,0.0,0.0,11.0,20.0,55.0,3.0,20.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,5.0,1,4
14,Sam Greenwood,42.0,eng ENG,DM,20-192,18,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,5.0,7.0,71.4,0.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,4
15,Tyler Adams,12.0,us USA,DM,23-173,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,49.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,34.0,85.3,3.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,23.0,62.0,1,4
0,12 Players,,,,,990,1.0,1.0,0.0,0.0,15.0,6.0,0.0,0.0,720.0,16.0,14.0,6.0,1.3,1.3,1.3,27.0,2.0,502.0,597.0,84.1,44.0,507.0,20.0,41.0,25.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0,4
1,Chem Campbell,77.0,wls WAL,FW,19-219,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,4
2,Daniel Podence,10.0,pt POR,RW,26-289,90,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,56.0,1.0,0.0,0.0,0.2,0.2,0.1,3.0,0.0,30.0,45.0,66.7,5.0,37.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0,4
3,Hwang Hee-chan,11.0,kr KOR,FW,26-192,84,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.7,4.0,1.0,12.0,17.0,70.6,1.0,19.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,7.0,0,4
4,Jonny Castro,19.0,es ESP,RB,28-156,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,54.0,64.0,84.4,3.0,50.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0,4
5,José Sá,1.0,pt POR,GK,29-201,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,38.0,76.3,0.0,24.0,0.0,0.0,0.0,4.0,2.0,3.0,50.0,0.7,2.0,9.0,22.2,29.0,7.0,24.1,28.3,9.0,22.2,26.1,13.0,2.0,15.4,1.0,12.3,5.0,9.0,0,4
6,Leander Dendoncker,32.0,be BEL,DM,27-113,90,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,62.0,2.0,5.0,0.0,0.7,0.7,0.0,3.0,0.0,45.0,48.0,93.8,4.0,37.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,9.0,0,4
7,Max Kilman,23.0,eng ENG,CB,25-075,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,98.0,0.0,0.0,2.0,0.1,0.1,0.0,1.0,0.0,75.0,83.0,90.4,4.0,75.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0,4
8,Morgan Gibbs-White,18.0,eng ENG,AM,22-191,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,62.0,2.0,1.0,0.0,0.2,0.2,0.1,3.0,0.0,39.0,51.0,76.5,7.0,38.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,6.0,9.0,0,4
9,Nathan Collins,4.0,ie IRL,CB,21-098,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,75.0,90.7,1.0,63.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,5.0,0,4
10,Pedro Neto,7.0,pt POR,LW,22-150,90,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,56.0,1.0,2.0,0.0,0.1,0.1,0.1,6.0,1.0,30.0,40.0,75.0,2.0,45.0,7.0,12.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,7.0,0,4
11,Rayan Aït-Nouri,3.0,dz ALG,LB,21-061,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,3.0,0.0,0.0,0.0,0.0,0.2,5.0,0.0,65.0,75.0,86.7,7.0,64.0,4.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,4
12,Rúben Neves,8.0,pt POR,DM,25-146,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,4.0,1.0,2.0,0.0,0.0,0.1,1.0,0.0,55.0,61.0,90.2,10.0,53.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,17.0,65.0,0,4
0,16 Players,,,,,990,3.0,3.0,0.0,0.0,18.0,8.0,3.0,0.0,709.0,24.0,3.0,12.0,1.6,1.6,1.4,33.0,6.0,501.0,604.0,82.9,57.0,303.0,19.0,13.0,7.0,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1,5
1,Ben Davies,33.0,wls WAL,CB,29-104,85,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,72.0,86.1,11.0,38.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,5
2,Clément Lenglet,34.0,fr FRA,CB,27-050,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,1.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,8.0,1,5
3,Cristian Romero,17.0,ar ARG,CB,24-101,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,80.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,63.0,74.0,85.1,6.0,42.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,5
