index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,xA,xGC,home,game_id
9,Jack Wilshere,10.0,eng ENG,"LM,AM",25-349,90,0,0,0,0,1,1,0,0,74,2,0,2,0.4,0.4,0.0,6,0,53,59,89.8,6,58,7,7,4,,,,,,,,,,,,,,,,,,,,,4,4,0.0,0.7,1,171
10,Laurent Koscielny,6.0,fr FRA,CB,32-097,90,0,0,0,0,1,0,0,0,103,3,1,0,0.1,0.1,0.0,1,0,80,86,93.0,4,68,0,0,0,,,,,,,,,,,,,,,,,,,,,5,5,0.0,0.7,1,171
11,Mesut Özil,11.0,de GER,"RM,LW",29-062,90,1,0,0,0,2,2,0,0,123,2,0,1,0.1,0.1,0.4,11,0,100,116,86.2,13,96,9,4,3,,,,,,,,,,,,,,,,,,,,,11,4,0.0,0.7,1,171
12,Nacho Monreal,18.0,es ESP,CB,31-293,90,0,0,0,0,0,0,1,0,100,1,4,1,0.0,0.0,0.0,0,0,80,88,90.9,6,61,0,1,1,,,,,,,,,,,,,,,,,,,,,4,9,0.1,0.7,1,171
13,Olivier Giroud,12.0,fr FRA,FW,31-077,18,0,0,0,0,1,0,0,0,14,0,0,0,0.0,0.0,0.4,1,0,6,11,54.5,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,0.7,1,171
14,Petr Čech,33.0,cz CZE,GK,35-210,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,27,32,84.4,0,14,0,0,0,2.0,0.0,2.0,100.0,0.4,7.0,11.0,63.6,24.0,8.0,33.3,35.2,8.0,37.5,37.3,10.0,3.0,30.0,3.0,19.0,27,56,2.0,0.7,1,171
0,14 Players,,,,,990,0,0,0,0,10,2,1,0,474,21,14,22,0.3,0.3,0.3,19,0,214,327,65.4,26,172,11,15,8,,,,,,,,,,,,,,,,,,,,,1,9,0.0,3.7,0,171
1,Ayoze Pérez,17.0,es ESP,"FW,LM",24-140,90,0,0,0,0,3,0,0,0,36,0,1,0,0.1,0.1,0.1,3,0,16,19,84.2,2,24,2,3,1,,,,,,,,,,,,,,,,,,,,,3,2,0.0,3.7,0,171
2,Christian Atsu,30.0,gh GHA,LM,25-340,53,0,0,0,0,0,0,0,0,25,0,0,2,0.0,0.0,0.0,1,0,6,12,50.0,0,11,1,3,2,,,,,,,,,,,,,,,,,,,,,3,6,0.0,3.7,0,171
3,DeAndre Yedlin,22.0,us USA,RB,24-160,90,0,0,0,0,1,0,0,0,42,1,3,2,0.0,0.0,0.0,1,0,20,27,74.1,1,11,1,2,1,,,,,,,,,,,,,,,,,,,,,2,5,0.1,3.7,0,171
4,Dwight Gayle,9.0,eng ENG,"FW,RM",27-060,24,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.1,3,0,3,3,100.0,0,2,0,1,1,,,,,,,,,,,,,,,,,,,,,5,7,0.0,3.7,0,171
5,Florian Lejeune,20.0,fr FRA,CB,26-210,90,0,0,0,0,0,0,0,0,52,3,2,4,0.0,0.0,0.0,0,0,24,33,72.7,2,14,0,0,0,,,,,,,,,,,,,,,,,,,,,1,12,0.0,3.7,0,171
6,Isaac Hayden,14.0,jm JAM,CM,22-269,90,0,0,0,0,1,0,1,0,46,6,0,1,0.0,0.0,0.0,0,0,15,26,57.7,2,14,1,1,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,3.7,0,171
7,Jacob Murphy,7.0,eng ENG,RM,22-295,66,0,0,0,0,1,1,0,0,29,0,1,1,0.1,0.1,0.0,2,0,12,25,48.0,1,17,5,1,1,,,,,,,,,,,,,,,,,,,,,1,3,0.0,3.7,0,171
8,Jamaal Lascelles,6.0,eng ENG,CB,24-035,90,0,0,0,0,1,1,0,0,35,2,1,1,0.0,0.0,0.0,1,0,19,26,73.1,2,12,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,3.7,0,171
9,Javier Manquillo,19.0,es ESP,LB,23-225,90,0,0,0,0,0,0,0,0,35,2,1,5,0.0,0.0,0.0,2,0,19,21,90.5,6,9,1,0,0,,,,,,,,,,,,,,,,,,,,,4,0,0.0,3.7,0,171
10,Joselu,21.0,es ESP,FW,27-264,90,0,0,0,0,1,0,0,0,51,1,0,0,0.1,0.1,0.0,2,0,18,43,41.9,3,11,0,1,1,,,,,,,,,,,,,,,,,,,,,10,4,0.0,3.7,0,171
11,Matt Ritchie,11.0,sct SCO,"RM,LM",28-097,37,0,0,0,0,2,0,0,0,31,0,0,1,0.1,0.1,0.1,3,0,16,25,64.0,3,11,0,1,0,,,,,,,,,,,,,,,,,,,,,4,6,0.0,3.7,0,171
12,Mikel Merino,23.0,es ESP,CM,21-177,81,0,0,0,0,0,0,0,0,53,6,5,3,0.0,0.0,0.0,1,0,25,36,69.4,4,24,0,2,1,,,,,,,,,,,,,,,,,,,,,6,5,0.0,3.7,0,171
13,Mohamed Diamé,10.0,sn SEN,CM,30-185,9,0,0,0,0,0,0,0,0,7,0,0,2,0.0,0.0,0.0,0,0,4,5,80.0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0.0,3.7,0,171
14,Rob Elliot,1.0,ie IRL,GK,31-230,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,17,26,65.4,0,9,0,0,0,5.0,1.0,4.0,80.0,0.8,13.0,22.0,59.1,15.0,1.0,73.3,52.1,11.0,100.0,61.4,9.0,0.0,0.0,0.0,7.5,41,61,0.3,3.7,0,171
0,14 Players,,,,,932,1,0,0,0,13,3,2,1,609,18,12,10,0.7,0.7,0.5,24,2,393,514,76.5,41,356,10,14,10,,,,,,,,,,,,,,,,,,,,,1,0,0.0,7.3,1,172
1,Abdoulaye Doucouré,16.0,ml MLI,"CM,DM",24-349,90,1,0,0,0,1,1,1,0,75,5,1,3,0.0,0.0,0.1,2,0,48,57,84.2,4,47,0,2,2,,,,,,,,,,,,,,,,,,,,,1,3,0.0,7.3,1,172
2,Adrian Mariappa,6.0,jm JAM,CB,31-074,28,0,0,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.0,0,0,9,11,81.8,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,1,4,0.1,7.3,1,172
3,Andre Gray,18.0,jm JAM,FW,26-173,27,0,0,0,0,1,0,0,0,9,0,0,0,0.1,0.1,0.0,0,0,7,8,87.5,0,6,1,0,0,,,,,,,,,,,,,,,,,,,,,2,2,0.0,7.3,1,172
4,André Carrillo,28.0,pe PER,"WB,RW,AM",26-185,90,0,0,0,0,1,0,0,0,54,2,0,0,0.1,0.1,0.1,2,0,30,44,68.2,4,42,4,4,4,,,,,,,,,,,,,,,,,,,,,1,8,0.0,7.3,1,172
5,Christian Kabasele,27.0,be BEL,CB,26-295,90,0,0,0,0,0,0,0,0,65,4,0,1,0.0,0.0,0.1,3,0,46,59,78.0,6,44,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,7.3,1,172
6,Daryl Janmaat,2.0,nl NED,"CB,RB,WB",28-147,90,0,0,0,0,3,0,1,0,77,0,2,0,0.1,0.1,0.0,2,0,59,70,84.3,9,33,0,1,0,,,,,,,,,,,,,,,,,,,,,1,5,0.2,7.3,1,172
7,Heurelho Gomes,1.0,br BRA,GK,36-304,90,0,0,0,0,0,0,0,0,39,0,0,1,0.0,0.0,0.0,0,0,23,35,65.7,0,20,0,0,0,7.0,4.0,3.0,57.1,3.4,8.0,18.0,44.4,30.0,5.0,53.3,39.0,5.0,40.0,38.8,12.0,0.0,0.0,0.0,12.0,0,1,0.0,7.3,1,172
8,José Holebas,25.0,gr GRE,"LB,WB",33-172,81,0,0,0,0,0,0,0,0,69,3,2,2,0.0,0.0,0.2,4,0,28,61,45.9,3,22,1,0,0,,,,,,,,,,,,,,,,,,,,,1,10,0.0,7.3,1,172
9,Richarlison,11.0,br BRA,"WB,AM",20-220,90,0,0,0,0,3,0,0,0,38,0,2,0,0.2,0.2,0.0,5,1,19,28,67.9,0,34,2,3,1,,,,,,,,,,,,,,,,,,,,,1,7,0.0,7.3,1,172
10,Roberto Pereyra,37.0,ar ARG,"CM,LW,AM",26-343,62,0,0,0,0,2,2,0,0,50,0,1,0,0.1,0.1,0.1,6,1,41,45,91.1,6,43,0,1,1,,,,,,,,,,,,,,,,,,,,,4,7,0.0,7.3,1,172
11,Sebastian Prödl,5.0,at AUT,CB,30-178,90,0,0,0,0,2,0,0,0,62,1,1,1,0.1,0.1,0.0,0,0,47,52,90.4,7,28,1,0,0,,,,,,,,,,,,,,,,,,,,,2,1,0.0,7.3,1,172
12,Stefano Okaka,33.0,it ITA,FW,28-129,9,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,3,0,1,0,,,,,,,,,,,,,,,,,,,,,1,3,0.0,7.3,1,172
13,Troy Deeney,9.0,eng ENG,FW,29-170,32,0,0,0,0,0,0,0,1,7,0,0,1,0.0,0.0,0.0,0,0,2,3,66.7,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,7.3,1,172
14,Étienne Capoue,29.0,fr FRA,"DM,CM",29-158,63,0,0,0,0,0,0,0,0,45,2,3,1,0.0,0.0,0.0,0,0,33,38,86.8,1,28,0,2,2,,,,,,,,,,,,,,,,,,,,,16,52,0.4,7.3,1,172
0,14 Players,,,,,960,4,2,1,1,14,6,3,1,480,24,10,17,3.7,2.9,2.6,23,7,240,349,68.8,24,188,16,13,7,,,,,,,,,,,,,,,,,,,,,5,3,0.0,1.4,0,172
1,Aaron Mooy,10.0,au AUS,"CM,DM",27-092,90,2,0,1,1,2,1,0,0,65,1,2,2,1.5,0.7,0.2,6,2,33,53,62.3,5,27,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.4,0,172
2,Chris Löwe,15.0,de GER,LB,28-244,44,0,0,0,0,1,0,0,0,23,0,1,0,0.0,0.0,0.0,0,0,12,20,60.0,2,8,1,1,1,,,,,,,,,,,,,,,,,,,,,1,2,0.1,1.4,0,172
3,Christopher Schindler,26.0,de GER,CB,27-231,90,0,0,0,0,1,0,0,0,46,3,3,1,0.0,0.0,0.0,0,0,29,35,82.9,3,11,0,0,0,,,,,,,,,,,,,,,,,,,,,0,7,0.0,1.4,0,172
4,Collin Quaner,23.0,de GER,"RM,RW",26-181,90,0,1,0,0,3,0,0,0,43,5,0,7,0.5,0.5,0.7,3,2,16,23,69.6,1,25,4,3,1,,,,,,,,,,,,,,,,,,,,,0,2,0.3,1.4,0,172
5,Danny Williams,19.0,us USA,CM,28-283,27,0,0,0,0,0,0,0,0,12,1,1,0,0.0,0.0,0.0,2,0,2,8,25.0,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,0,8,0.0,1.4,0,172
6,Elias Kachunga,9.0,cd COD,FW,25-238,18,1,0,0,0,1,1,0,0,7,0,0,0,0.9,0.9,0.0,0,0,1,4,25.0,0,4,1,1,0,,,,,,,,,,,,,,,,,,,,,2,10,0.2,1.4,0,172
7,Florent Hadergjonaj,33.0,xk KVX,RB,23-138,90,0,0,0,0,0,0,0,0,49,1,2,2,0.0,0.0,0.0,0,0,26,35,74.3,2,9,1,0,0,,,,,,,,,,,,,,,,,,,,,2,9,0.3,1.4,0,172
8,Jonas Lössl,1.0,dk DEN,GK,28-318,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,16,34,47.1,0,10,0,0,0,3.0,1.0,2.0,66.7,0.8,9.0,25.0,36.0,24.0,0.0,66.7,46.4,10.0,90.0,62.8,14.0,0.0,0.0,0.0,,0,1,0.0,1.4,0,172
9,Jonathan Hogg,6.0,eng ENG,"DM,CM",29-010,60,0,0,0,0,0,0,2,1,42,4,0,2,0.0,0.0,0.0,1,0,30,36,83.3,2,12,0,0,0,,,,,,,,,,,,,,,,,,,,,1,9,0.0,1.4,0,172
10,Laurent Depoitre,20.0,be BEL,FW,29-009,90,1,1,0,0,2,1,1,0,35,0,0,0,0.5,0.5,0.9,4,2,15,19,78.9,2,17,0,3,0,,,,,,,,,,,,,,,,,,,,,1,4,0.0,1.4,0,172
11,Mathias Jørgensen,25.0,dk DEN,CB,27-237,90,0,0,0,0,0,0,0,0,31,2,1,0,0.0,0.0,0.0,1,1,16,23,69.6,1,10,0,0,0,,,,,,,,,,,,,,,,,,,,,5,2,0.0,1.4,0,172
12,Rajiv van La Parra,17.0,nl NED,"LW,LM",26-195,63,0,0,0,0,1,1,0,0,26,3,0,2,0.0,0.0,0.0,2,0,10,14,71.4,2,16,4,3,3,,,,,,,,,,,,,,,,,,,,,8,2,0.0,1.4,0,172
13,Scott Malone,3.0,eng ENG,LB,26-266,46,0,0,0,0,0,0,0,0,31,4,0,0,0.0,0.0,0.1,1,0,14,22,63.6,1,14,1,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.4,0,172
14,Tom Ince,22.0,eng ENG,"AM,LM",25-320,72,0,0,0,0,3,2,0,0,34,0,0,1,0.2,0.2,0.6,3,0,20,23,87.0,3,22,3,1,1,,,,,,,,,,,,,,,,,,,,,25,60,1.0,1.4,0,172
0,14 Players,,,,,990,1,0,0,0,24,8,1,0,712,13,7,11,1.4,1.4,1.2,45,2,502,598,83.9,53,451,35,41,28,,,,,,,,,,,,,,,,,,,,,0,1,0.1,1.1,1,173
1,Andreas Christensen,27.0,dk DEN,CB,21-250,90,0,0,0,0,0,0,0,0,54,0,0,0,0.0,0.0,0.0,0,0,48,48,100.0,2,36,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.1,1.1,1,173
2,Cesc Fàbregas,4.0,es ESP,AM,30-226,23,0,0,0,0,3,1,0,0,28,0,0,0,0.3,0.3,0.1,5,0,19,24,79.2,4,15,3,2,2,,,,,,,,,,,,,,,,,,,,,0,5,0.1,1.1,1,173
3,César Azpilicueta,28.0,es ESP,CB,28-110,90,0,0,0,0,2,0,0,0,87,1,2,1,0.1,0.1,0.1,1,0,63,76,82.9,6,49,1,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.1,1,173
4,Davide Zappacosta,21.0,it ITA,WB,25-188,9,0,0,0,0,0,0,0,0,9,1,0,1,0.0,0.0,0.0,0,0,4,6,66.7,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.1,1.1,1,173
5,Eden Hazard,10.0,be BEL,FW,26-343,72,0,0,0,0,1,0,0,0,54,0,0,0,0.1,0.1,0.1,7,2,37,49,75.5,5,42,5,9,7,,,,,,,,,,,,,,,,,,,,,1,8,0.1,1.1,1,173
6,Gary Cahill,24.0,eng ENG,CB,31-362,90,0,0,0,0,1,1,0,0,60,2,0,1,0.0,0.0,0.0,1,0,45,50,90.0,3,46,3,0,0,,,,,,,,,,,,,,,,,,,,,2,11,0.1,1.1,1,173
7,Marcos Alonso,3.0,es ESP,WB,26-353,90,1,0,0,0,6,3,1,0,75,1,1,0,0.3,0.3,0.1,4,0,52,60,86.7,5,40,2,1,1,,,,,,,,,,,,,,,,,,,,,3,3,0.1,1.1,1,173
8,N'Golo Kanté,7.0,fr FRA,CM,26-262,90,0,0,0,0,1,1,0,0,68,4,1,2,0.1,0.1,0.0,1,0,50,56,89.3,9,44,1,1,1,,,,,,,,,,,,,,,,,,,,,1,4,0.2,1.1,1,173
9,Pedro,11.0,es ESP,AM,30-141,67,0,0,0,0,1,0,0,0,30,2,0,1,0.1,0.1,0.1,3,0,20,28,71.4,4,21,6,4,4,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.1,1,173
10,Thibaut Courtois,13.0,be BEL,GK,25-219,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,24,34,70.6,0,19,0,0,0,2.0,0.0,2.0,100.0,0.4,6.0,16.0,37.5,30.0,7.0,43.3,37.4,4.0,75.0,55.8,10.0,0.0,0.0,0.0,15.0,5,4,0.0,1.1,1,173
11,Tiemoué Bakayoko,14.0,fr FRA,CM,23-121,90,0,0,0,0,3,1,0,0,67,1,0,1,0.2,0.2,0.1,3,0,57,59,96.6,9,54,0,3,3,,,,,,,,,,,,,,,,,,,,,6,5,0.0,1.1,1,173
12,Victor Moses,15.0,ng NGA,WB,27-004,81,0,0,0,0,0,0,0,0,52,0,2,2,0.0,0.0,0.1,3,0,32,42,76.2,0,17,2,3,1,,,,,,,,,,,,,,,,,,,,,1,6,0.1,1.1,1,173
13,Willian,22.0,br BRA,AM,29-129,90,0,0,0,0,4,0,0,0,78,1,1,1,0.2,0.2,0.4,13,0,42,57,73.7,6,55,10,14,7,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.1,1,173
14,Álvaro Morata,9.0,es ESP,FW,25-054,18,0,0,0,0,2,1,0,0,14,0,0,1,0.1,0.1,0.1,4,0,9,9,100.0,0,11,2,3,2,,,,,,,,,,,,,,,,,,,,,19,50,1.0,1.1,1,173
0,14 Players,,,,,989,0,0,0,0,6,2,3,0,620,20,15,17,0.6,0.6,0.5,12,0,405,510,79.4,33,388,11,10,7,,,,,,,,,,,,,,,,,,,,,1,1,0.0,2.9000000000000004,0,173
1,Charlie Austin,10.0,eng ENG,FW,28-164,30,0,0,0,0,3,2,0,0,9,0,0,0,0.4,0.4,0.0,1,0,2,4,50.0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,2,0,0.0,2.9000000000000004,0,173
2,Cédric Soares,2.0,pt POR,WB,26-107,16,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,1,0,4,4,100.0,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,0,6,0.0,2.9000000000000004,0,173
3,Fraser Forster,44.0,eng ENG,GK,29-274,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,12,29,41.4,0,12,0,0,0,8.0,1.0,7.0,87.5,1.1,6.0,21.0,28.6,19.0,4.0,68.4,47.6,8.0,100.0,65.1,13.0,0.0,0.0,0.0,5.0,1,6,0.0,2.9000000000000004,0,173
4,Jack Stephens,5.0,eng ENG,CB,23-323,90,0,0,0,0,0,0,1,0,63,0,2,1,0.0,0.0,0.1,2,0,45,56,80.4,4,37,3,1,1,,,,,,,,,,,,,,,,,,,,,0,2,0.2,2.9000000000000004,0,173
5,James Ward-Prowse,16.0,eng ENG,"WB,AM",23-045,90,0,0,0,0,1,0,0,0,44,2,0,1,0.0,0.0,0.0,0,0,25,39,64.1,5,24,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.2,2.9000000000000004,0,173
6,Manolo Gabbiadini,20.0,it ITA,FW,26-020,60,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,5,9,55.6,0,8,1,1,0,,,,,,,,,,,,,,,,,,,,,4,8,0.0,2.9000000000000004,0,173
7,Mario Lemina,18.0,ga GAB,DM,24-106,74,0,0,0,0,0,0,0,0,47,1,1,1,0.0,0.0,0.0,1,0,35,38,92.1,4,38,1,2,1,,,,,,,,,,,,,,,,,,,,,3,5,0.0,2.9000000000000004,0,173
8,Maya Yoshida,3.0,jp JPN,CB,29-114,90,0,0,0,0,0,0,1,0,68,3,2,5,0.0,0.0,0.0,0,0,49,52,94.2,1,46,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,0.0,2.9000000000000004,0,173
9,Nathan Redmond,22.0,eng ENG,"FW,AM",23-285,90,0,0,0,0,0,0,1,0,63,2,1,2,0.0,0.0,0.0,1,0,37,53,69.8,3,42,3,3,2,,,,,,,,,,,,,,,,,,,,,2,0,0.1,2.9000000000000004,0,173
10,Oriol Romeu,14.0,es ESP,"DM,CM",26-083,90,0,0,0,0,0,0,0,0,59,2,0,3,0.0,0.0,0.0,0,0,41,49,83.7,3,32,0,0,0,,,,,,,,,,,,,,,,,,,,,3,3,0.0,2.9000000000000004,0,173
11,Pierre Højbjerg,23.0,dk DEN,"DM,CM",22-133,71,0,0,0,0,1,0,0,0,51,1,2,1,0.0,0.0,0.1,2,0,41,44,93.2,1,35,0,0,0,,,,,,,,,,,,,,,,,,,,,5,11,0.0,2.9000000000000004,0,173
12,Ryan Bertrand,21.0,eng ENG,WB,28-133,89,0,0,0,0,0,0,0,0,79,2,5,0,0.0,0.0,0.0,2,0,50,65,76.9,5,44,1,1,1,,,,,,,,,,,,,,,,,,,,,4,9,0.2,2.9000000000000004,0,173
13,Sofiane Boufal,19.0,ma MAR,DM,24-090,19,0,0,0,0,0,0,0,0,9,3,0,1,0.0,0.0,0.3,2,0,5,7,71.4,2,7,2,2,2,,,,,,,,,,,,,,,,,,,,,1,0,0.0,2.9000000000000004,0,173
14,Wesley Hoedt,6.0,nl NED,CB,23-285,90,0,0,0,0,1,0,0,0,75,4,2,2,0.1,0.1,0.0,0,0,54,61,88.5,4,55,0,0,0,,,,,,,,,,,,,,,,,,,,,27,54,0.8,2.9000000000000004,0,173
0,14 Players,,,,,990,0,0,0,1,11,1,4,0,658,11,9,13,1.5,0.8,0.6,22,0,408,548,74.5,37,415,17,15,9,,,,,,,,,,,,,,,,,,,,,1,1,0.0,2.4000000000000004,1,174
1,Anthony Knockaert,11.0,fr FRA,RW,26-026,82,0,0,0,0,2,0,0,0,58,0,0,1,0.4,0.4,0.1,4,0,33,52,63.5,4,41,4,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2.4000000000000004,1,174
2,Bruno,2.0,es ESP,RB,37-076,90,0,0,0,0,0,0,0,0,85,1,0,1,0.0,0.0,0.1,2,0,59,80,73.8,2,46,1,2,2,,,,,,,,,,,,,,,,,,,,,0,5,0.0,2.4000000000000004,1,174
3,Dale Stephens,6.0,eng ENG,DM,28-187,90,0,0,0,0,1,0,1,0,63,1,1,4,0.0,0.0,0.0,2,0,47,51,92.2,6,40,1,1,0,,,,,,,,,,,,,,,,,,,,,0,4,0.0,2.4000000000000004,1,174
4,Davy Pröpper,24.0,nl NED,DM,26-105,90,0,0,0,0,1,0,0,0,55,3,1,0,0.0,0.0,0.0,0,0,41,46,89.1,4,38,1,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2.4000000000000004,1,174
5,Gaëtan Bong,3.0,cm CMR,LB,29-235,90,0,0,0,0,1,0,0,0,65,1,1,1,0.0,0.0,0.0,0,0,43,54,79.6,2,35,0,2,0,,,,,,,,,,,,,,,,,,,,,0,3,0.2,2.4000000000000004,1,174
6,Glenn Murray,17.0,eng ENG,FW,34-082,62,0,0,0,1,2,1,0,0,15,0,0,1,0.9,0.1,0.0,3,0,5,9,55.6,1,12,0,1,1,,,,,,,,,,,,,,,,,,,,,0,2,0.0,2.4000000000000004,1,174
7,Izzy Brown,37.0,eng ENG,AM,20-343,16,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.1,2,0,5,7,71.4,1,8,2,2,1,,,,,,,,,,,,,,,,,,,,,4,9,0.0,2.4000000000000004,1,174
8,José Izquierdo,19.0,co COL,RW,25-162,8,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,3,1,0,0,,,,,,,,,,,,,,,,,,,,,4,12,0.0,2.4000000000000004,1,174
9,Lewis Dunk,5.0,eng ENG,CB,26-025,90,0,0,0,0,2,0,1,0,78,0,3,2,0.1,0.1,0.0,2,0,48,58,82.8,0,49,0,0,0,,,,,,,,,,,,,,,,,,,,,4,8,0.0,2.4000000000000004,1,174
10,Mathew Ryan,1.0,au AUS,GK,25-252,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,17,33,51.5,0,23,0,0,0,6.0,0.0,6.0,100.0,1.0,9.0,23.0,39.1,28.0,2.0,67.9,45.6,4.0,100.0,56.0,11.0,2.0,18.2,1.0,17.7,12,13,0.0,2.4000000000000004,1,174
11,Pascal Groß,13.0,de GER,AM,26-184,74,0,0,0,0,0,0,0,0,53,1,1,0,0.0,0.0,0.4,4,0,31,48,64.6,10,31,4,0,0,,,,,,,,,,,,,,,,,,,,,10,6,0.0,2.4000000000000004,1,174
12,Shane Duffy,22.0,ie IRL,CB,25-349,90,0,0,0,0,0,0,1,0,66,0,2,1,0.0,0.0,0.0,0,0,40,49,81.6,2,33,0,1,1,,,,,,,,,,,,,,,,,,,,,3,6,0.1,2.4000000000000004,1,174
13,Solly March,20.0,eng ENG,LW,23-149,90,0,0,0,0,2,0,1,0,60,4,0,2,0.1,0.1,0.0,3,0,32,49,65.3,3,50,3,3,2,,,,,,,,,,,,,,,,,,,,,0,1,0.0,2.4000000000000004,1,174
14,Tomer Hemed,10.0,il ISR,FW,30-228,28,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,4,8,50.0,1,6,0,1,1,,,,,,,,,,,,,,,,,,,,,38,70,0.5,2.4000000000000004,1,174
0,13 Players,,,,,990,0,0,0,0,11,6,2,0,493,12,10,12,1.2,1.2,0.8,19,0,258,392,65.8,20,281,13,13,11,,,,,,,,,,,,,,,,,,,,,1,0,0.0,3.0,0,174
1,Ashley Barnes,10.0,eng ENG,FW,28-047,23,0,0,0,0,0,0,1,0,4,0,0,0,0.0,0.0,0.4,2,0,2,3,66.7,1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,1,2,0.0,3.0,0,174
2,Ben Mee,6.0,eng ENG,CB,28-086,90,0,0,0,0,0,0,0,0,46,1,3,0,0.0,0.0,0.0,1,0,25,36,69.4,0,28,1,1,1,,,,,,,,,,,,,,,,,,,,,1,7,0.2,3.0,0,174
3,Charlie Taylor,3.0,eng ENG,LB,24-089,90,0,0,0,0,0,0,1,0,43,1,2,1,0.0,0.0,0.1,1,0,21,32,65.6,0,19,1,4,3,,,,,,,,,,,,,,,,,,,,,1,4,0.0,3.0,0,174
4,Chris Wood,11.0,nz NZL,FW,26-009,80,0,0,0,0,2,2,0,0,23,0,0,0,0.4,0.4,0.0,0,0,8,16,50.0,1,15,1,0,0,,,,,,,,,,,,,,,,,,,,,1,6,0.0,3.0,0,174
5,Jack Cork,4.0,eng ENG,CM,28-174,90,0,0,0,0,0,0,0,0,54,2,1,2,0.0,0.0,0.0,1,0,37,45,82.2,4,33,0,2,2,,,,,,,,,,,,,,,,,,,,,0,0,0.2,3.0,0,174
6,James Tarkowski,5.0,eng ENG,CB,25-027,90,0,0,0,0,1,0,0,0,51,0,0,2,0.1,0.1,0.0,2,0,32,42,76.2,3,29,0,0,0,,,,,,,,,,,,,,,,,,,,,1,7,0.0,3.0,0,174
7,Jeff Hendrick,13.0,ie IRL,"FW,CM",25-319,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.2,5,0,32,40,80.0,4,31,3,3,3,,,,,,,,,,,,,,,,,,,,,1,6,0.2,3.0,0,174
8,Jóhann Berg Guðmundsson,17.0,is ISL,RM,27-050,90,0,0,0,0,4,1,0,0,34,3,1,0,0.2,0.2,0.1,5,0,12,21,57.1,1,20,3,2,1,,,,,,,,,,,,,,,,,,,,,4,4,0.0,3.0,0,174
9,Nick Pope,29.0,eng ENG,GK,25-241,90,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0,0,18,46,39.1,0,26,0,0,0,1.0,0.0,1.0,100.0,0.0,15.0,43.0,34.9,38.0,2.0,92.1,54.7,8.0,100.0,69.6,29.0,4.0,13.8,3.0,13.7,5,6,0.0,3.0,0,174
