index,Player,#_x,Nation,Pos_x,Age,Min,Gls,Ast,PK,PKatt,Sh_x,SoT,CrdY_x,CrdR_x,Touches,Tkl_x,Int_x,Blocks_x,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,#_y,Pos_y,Tkl_y,TklW_x,Def 3rd,Mid 3rd,Att 3rd,Tkl_y,Att_y,Tkl%,Lost_x,Blocks_y,Sh_y,Pass,Int_y,Tkl+Int,Clr,Err,#,Pos,CrdY_y,CrdR_y,2CrdY,Fls,Fld,Off,Crs,Int,TklW_y,PKwon,PKcon,OG,Recov,Won,Lost_y,Won%,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,home,game_id
4,Dan Burn,33.0,eng ENG,CB,32-100,90,0,0,0,0,0,0,1,0,30,0,0,1,0.0,0.0,0.0,0,0,13,18,72.2,0,11,0,0,0,33.0,CB,0,0,0,0,0,0,0,,0,1,1,0,0,0,10,0,33.0,CB,1,0,0,3,0,0,0,0,0,0,0,0,4,1,2,33.3,,,,,,,,,,,,,,,,,,,,,1,2
5,Emil Krafth,17.0,se SWE,CB,30-015,61,0,0,0,0,0,0,0,0,12,0,0,2,0.0,0.0,0.0,0,0,2,3,66.7,0,0,0,0,0,17.0,CB,0,0,0,0,0,0,0,,0,2,2,0,0,0,6,0,17.0,CB,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0,,,,,,,,,,,,,,,,,,,,,1,2
6,Fabian Schär,5.0,ch SUI,CB,32-241,27,0,0,0,0,1,0,0,1,13,0,0,0,0.0,0.0,0.0,0,0,9,11,81.8,1,6,0,0,0,5.0,CB,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,5.0,CB,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,2
7,Harvey Barnes,11.0,eng ENG,LW,26-252,21,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,1,0,11.0,LW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11.0,LW,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,2
8,Jacob Murphy,23.0,eng ENG,RW,29-175,29,0,0,0,0,0,0,0,0,12,3,0,0,0.0,0.0,0.0,1,0,6,7,85.7,3,6,0,1,0,23.0,RW,3,3,1,2,0,3,3,100.0,0,0,0,0,0,3,0,0,23.0,RW,0,0,0,1,1,0,0,0,3,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,1,2
9,Joelinton,7.0,br BRA,LM,28-003,90,1,0,0,0,2,1,0,0,34,1,1,4,0.2,0.2,0.0,0,0,10,17,58.8,2,13,1,1,0,7.0,LM,1,1,0,1,0,0,1,0.0,1,4,2,2,1,2,6,0,7.0,LM,0,0,0,4,3,0,0,1,1,0,0,0,3,4,1,80.0,,,,,,,,,,,,,,,,,,,,,1,2
10,Lewis Hall,20.0,eng ENG,LB,19-344,69,0,0,0,0,0,0,1,0,38,0,1,4,0.0,0.0,0.0,1,0,17,30,56.7,3,13,2,1,0,20.0,LB,0,0,0,0,0,0,3,0.0,3,4,2,2,1,1,4,0,20.0,LB,1,0,0,2,0,0,5,1,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,2
11,Lloyd Kelly,25.0,eng ENG,LB,25-316,21,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,1,2,50.0,0,0,0,0,0,25.0,LB,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,25.0,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,2
12,Nick Pope,22.0,eng ENG,GK,32-120,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,10,26,38.5,0,10,0,0,0,22.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,3.0,0.0,3.0,100.0,0.4,7.0,23.0,30.4,16.0,2.0,81.3,52.4,10.0,100.0,65.6,24.0,1.0,4.2,1.0,20.5,1,2
13,Sean Longstaff,36.0,eng ENG,RM,26-292,90,0,0,0,0,0,0,0,0,22,3,0,2,0.0,0.0,0.0,0,0,11,15,73.3,2,5,0,0,0,36.0,RM,3,3,1,2,0,1,2,50.0,1,2,0,2,0,3,1,0,36.0,RM,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,2
0,16 Players,,,,,990,0,0,0,0,19,3,4,0,788,13,3,8,1.8,1.8,1.5,34,0,604,702,86.0,62,476,31,14,6,,,13,6,4,3,6,5,6,83.3,1,8,2,6,3,16,13,1,,,4,0,0,16,15,2,30,3,6,0,0,0,35,9,7,56.3,,,,,,,,,,,,,,,,,,,,,0,2
1,Adam Armstrong,9.0,eng ENG,FW,27-189,90,0,0,0,0,5,1,0,0,33,2,0,0,0.7,0.7,0.1,2,0,20,25,80.0,2,26,4,0,0,9.0,FW,2,0,0,1,1,0,0,,0,0,0,0,0,2,0,0,9.0,FW,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,2
2,Alex McCarthy,1.0,eng ENG,GK,34-258,90,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,18,22,81.8,0,15,0,0,0,1.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1.0,GK,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,1.0,1.0,0.0,0.0,0.6,3.0,4.0,75.0,20.0,3.0,20.0,23.7,2.0,0.0,10.5,12.0,2.0,16.7,0.0,7.2,0,2
3,Ben Brereton,17.0,cl CHI,FW,25-121,69,0,0,0,0,2,0,1,0,32,1,0,0,0.3,0.3,0.1,1,0,20,26,76.9,0,18,1,1,0,17.0,FW,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,1,0,17.0,FW,1,0,0,0,1,1,1,0,1,0,0,0,5,3,0,100.0,,,,,,,,,,,,,,,,,,,,,0,2
4,Cameron Archer,19.0,eng ENG,FW,23-027,21,0,0,0,0,2,1,0,0,7,0,0,0,0.2,0.2,0.0,0,0,2,4,50.0,0,4,1,0,0,19.0,FW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19.0,FW,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,2
5,Carlos Alcaraz,22.0,ar ARG,CM,21-261,10,0,0,0,0,1,1,0,0,17,0,1,0,0.1,0.1,0.1,1,0,13,13,100.0,6,12,4,2,0,22.0,CM,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,22.0,CM,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,2
6,Flynn Downes,4.0,eng ENG,"CM,CB",25-210,90,0,0,0,0,1,0,0,0,98,2,0,1,0.1,0.1,0.1,5,0,83,90,92.2,8,44,1,0,0,4.0,"CM,CB",2,1,1,1,0,1,1,100.0,0,1,1,0,0,2,2,0,4.0,"CM,CB",0,0,0,5,2,0,1,0,1,0,0,0,3,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,2
7,Jack Stephens,5.0,eng ENG,CB,30-203,90,0,0,0,0,0,0,1,0,98,1,0,2,0.0,0.0,0.0,3,0,85,91,93.4,11,64,1,0,0,5.0,CB,1,0,1,0,0,0,1,0.0,1,2,0,2,0,1,2,0,5.0,CB,1,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,2
8,Jan Bednarek,35.0,pl POL,CB,28-127,80,0,0,0,0,0,0,0,0,86,0,1,0,0.0,0.0,0.0,2,0,77,82,93.9,6,49,1,0,0,35.0,CB,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,35.0,CB,0,0,0,0,1,0,0,1,0,0,0,0,5,2,1,66.7,,,,,,,,,,,,,,,,,,,,,0,2
9,Joe Aribo,7.0,ng NGA,CM,28-027,69,0,0,0,0,1,0,0,0,46,2,1,0,0.1,0.1,0.6,2,0,33,40,82.5,4,27,3,1,1,7.0,CM,2,1,0,0,2,1,1,100.0,0,0,0,0,1,3,2,0,7.0,CM,0,0,0,0,2,0,2,1,1,0,0,0,2,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,2
10,Kyle Walker-Peters,2.0,eng ENG,WB,27-126,80,0,0,0,0,2,0,0,0,82,0,0,2,0.1,0.1,0.0,2,0,65,75,86.7,11,59,5,4,2,2.0,WB,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,2.0,WB,0,0,0,2,2,0,4,0,0,0,0,0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,2
11,Samuel Amo-Ameyaw,27.0,eng ENG,WB,18-030,10,0,0,0,0,1,0,0,0,6,0,0,0,0.0,0.0,0.1,2,0,5,5,100.0,0,6,0,0,0,27.0,WB,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27.0,WB,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,2
12,Samuel Edozie,23.0,eng ENG,WB,21-202,45,0,0,0,0,0,0,1,0,30,2,0,0,0.0,0.0,0.1,4,0,20,23,87.0,4,28,5,3,1,23.0,WB,2,0,0,0,2,1,1,100.0,0,0,0,0,0,2,0,0,23.0,WB,1,0,0,2,1,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,2
13,Taylor Harwood-Bellis,6.0,eng ENG,CB,22-200,90,0,0,0,0,0,0,1,0,100,1,0,1,0.0,0.0,0.0,1,0,82,93,88.2,3,58,2,0,0,6.0,CB,1,1,1,0,0,0,0,,0,1,1,0,0,1,2,0,6.0,CB,1,0,0,2,0,0,1,0,1,0,0,0,4,0,3,0.0,,,,,,,,,,,,,,,,,,,,,0,2
14,Tyler Dibling,33.0,eng ENG,CM,18-158,21,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,2,0,14,15,93.3,1,13,1,0,0,33.0,CM,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33.0,CM,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,2
15,William Smallbone,8.0,ie IRL,CM,24-178,90,0,0,0,0,4,0,0,0,75,2,0,1,0.3,0.3,0.0,6,0,45,63,71.4,5,31,1,1,1,8.0,CM,2,2,1,1,0,1,1,100.0,0,1,0,1,0,2,0,0,8.0,CM,0,0,0,3,0,0,12,0,2,0,0,0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,2
0,14 Players,,,,,965,0,0,0,0,9,1,1,1,499,23,13,12,0.5,0.5,0.2,15,0,298,399,74.7,29,263,12,16,5,,,23,11,10,7,6,12,18,66.7,6,12,2,10,13,36,11,1,,,1,1,0,8,8,7,17,13,11,0,0,0,45,18,13,58.1,,,,,,,,,,,,,,,,,,,,,1,3
1,Abdoulaye Doucouré,16.0,ml MLI,AM,31-229,62,0,0,0,0,1,0,0,0,21,1,0,0,0.1,0.1,0.0,1,0,12,19,63.2,0,10,2,1,1,16.0,AM,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,16.0,AM,0,0,0,0,0,4,2,0,0,0,0,0,1,3,1,75.0,,,,,,,,,,,,,,,,,,,,,1,3
2,Ashley Young,18.0,eng ENG,RB,39-039,65,0,0,0,0,0,0,0,1,46,4,2,1,0.0,0.0,0.1,2,0,26,38,68.4,7,15,0,0,0,18.0,RB,4,1,2,2,0,3,4,75.0,1,1,0,1,2,6,0,0,18.0,RB,0,1,0,1,2,0,3,2,1,0,0,0,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,3
3,Beto,14.0,gw GNB,FW,26-199,15,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,0,0,1,4,25.0,0,5,0,1,0,14.0,FW,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,14.0,FW,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,3
4,Dominic Calvert-Lewin,9.0,eng ENG,FW,27-154,75,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,1,0,12,14,85.7,4,12,1,0,0,9.0,FW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9.0,FW,0,0,0,0,1,2,0,0,0,0,0,0,0,3,4,42.9,,,,,,,,,,,,,,,,,,,,,1,3
5,Dwight McNeil,7.0,eng ENG,"LW,RB,RW",24-269,90,0,0,0,0,0,0,0,0,37,2,2,0,0.0,0.0,0.0,1,0,24,32,75.0,1,22,0,0,0,7.0,"LW,RB,RW",2,1,1,1,0,2,3,66.7,1,0,0,0,2,4,1,0,7.0,"LW,RB,RW",0,0,0,1,0,0,5,2,1,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,1,3
6,Idrissa Gana Gueye,27.0,sn SEN,DM,34-326,90,0,0,0,0,1,0,0,0,45,2,0,3,0.0,0.0,0.0,1,0,29,35,82.9,4,22,1,2,0,27.0,DM,2,1,0,2,0,0,0,,0,3,0,3,0,2,0,0,27.0,DM,0,0,0,1,1,0,0,0,1,0,0,0,4,2,0,100.0,,,,,,,,,,,,,,,,,,,,,1,3
7,Iliman Ndiaye,10.0,sn SEN,"LW,AM",24-164,28,0,0,0,0,0,0,0,0,9,3,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,5,1,1,0,10.0,"LW,AM",3,2,2,0,1,2,2,100.0,0,0,0,0,0,3,0,0,10.0,"LW,AM",0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,3
8,Jack Harrison,11.0,eng ENG,RW,27-271,84,0,0,0,0,3,1,0,0,36,0,0,1,0.1,0.1,0.1,2,0,17,26,65.4,2,25,4,5,3,11.0,RW,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,11.0,RW,0,0,0,0,1,1,4,0,0,0,0,0,2,0,2,0.0,,,,,,,,,,,,,,,,,,,,,1,3
9,James Tarkowski,6.0,eng ENG,CB,31-272,90,0,0,0,0,1,0,1,0,68,2,4,3,0.0,0.0,0.0,1,0,45,54,83.3,3,33,1,1,0,6.0,CB,2,1,0,1,1,2,5,40.0,3,3,1,2,4,6,2,0,6.0,CB,1,0,0,2,0,0,0,4,1,0,0,0,5,1,2,33.3,,,,,,,,,,,,,,,,,,,,,1,3
10,Jordan Pickford,1.0,eng ENG,GK,30-163,90,0,0,0,0,0,0,0,0,51,0,0,0,0.0,0.0,0.0,0,0,33,47,70.2,0,33,0,0,0,1.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,1.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,5.0,3.0,2.0,40.0,2.4,17.0,31.0,54.8,43.0,4.0,69.8,47.7,4.0,25.0,29.0,8.0,1.0,12.5,5.0,25.4,1,3
11,Mason Holgate,4.0,jm JAM,"RW,RB",27-300,6,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,4.0,"RW,RB",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4.0,"RW,RB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,3
12,Michael Keane,5.0,eng ENG,CB,31-219,90,0,0,0,0,1,0,0,0,57,0,0,1,0.0,0.0,0.0,2,0,44,53,83.0,3,31,0,0,0,5.0,CB,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,5.0,CB,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,100.0,,,,,,,,,,,,,,,,,,,,,1,3
13,Tim Iroegbunam,42.0,eng ENG,DM,21-048,90,0,0,0,0,2,0,0,0,47,9,4,1,0.1,0.1,0.0,3,0,17,29,58.6,3,26,1,2,1,42.0,DM,9,5,4,1,4,2,2,100.0,0,1,0,1,4,13,1,1,42.0,DM,0,0,0,2,1,0,0,4,5,0,0,0,13,1,1,50.0,,,,,,,,,,,,,,,,,,,,,1,3
0,16 Players,,,,,990,3,3,0,0,10,5,1,0,711,21,8,11,1.4,1.4,1.4,19,5,510,605,84.3,38,456,18,18,6,,,21,13,6,10,5,11,16,68.8,5,11,4,7,8,29,18,1,,,1,0,0,8,8,1,14,8,13,0,0,0,43,13,18,41.9,,,,,,,,,,,,,,,,,,,,,0,3
1,Adam Webster,4.0,eng ENG,CB,29-226,15,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,30,33,90.9,5,22,0,0,0,4.0,CB,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4.0,CB,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,3
2,Billy Gilmour,11.0,sct SCO,DM,23-067,9,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,10,12,83.3,1,10,0,0,0,11.0,DM,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11.0,DM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,3
3,Danny Welbeck,18.0,eng ENG,FW,33-265,90,1,1,0,0,2,1,0,0,26,2,1,3,0.2,0.2,0.1,3,1,16,18,88.9,4,17,2,1,1,18.0,FW,2,1,1,1,0,0,1,0.0,1,3,1,2,1,3,0,0,18.0,FW,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2,0.0,,,,,,,,,,,,,,,,,,,,,0,3
4,Jack Hinshelwood,41.0,eng ENG,LB,19-128,90,0,0,0,0,0,0,0,0,81,0,1,0,0.0,0.0,0.0,1,1,60,72,83.3,6,47,1,0,0,41.0,LB,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,3,0,41.0,LB,0,0,0,0,0,0,3,1,0,0,0,0,5,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,3
5,James Milner,6.0,eng ENG,DM,38-226,81,0,0,0,0,0,0,1,0,47,4,0,3,0.0,0.0,0.2,5,0,30,40,75.0,4,19,1,0,0,6.0,DM,4,2,1,2,1,2,2,100.0,0,3,2,1,0,4,0,1,6.0,DM,1,0,0,1,0,0,7,0,2,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,3
6,Jan Paul van Hecke,29.0,nl NED,CB,24-070,90,0,0,0,0,0,0,0,0,94,2,0,0,0.0,0.0,0.0,0,0,81,87,93.1,4,74,0,1,0,29.0,CB,2,2,1,1,0,1,2,50.0,1,0,0,0,0,2,3,0,29.0,CB,0,0,0,1,0,0,0,0,2,0,0,0,4,2,3,40.0,,,,,,,,,,,,,,,,,,,,,0,3
7,Jason Steele,23.0,eng ENG,GK,33-365,90,0,0,0,0,0,0,0,0,63,0,0,0,0.0,0.0,0.0,0,0,56,62,90.3,0,51,0,0,0,23.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,50.0,1.0,0.0,1.0,100.0,0.0,1.0,6.0,16.7,60.0,1.0,8.3,22.6,2.0,50.0,43.0,13.0,0.0,0.0,1.0,14.5,0,3
8,Jeremy Sarmiento,16.0,ec ECU,AM,22-062,9,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,6,0,0,0,16.0,AM,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16.0,AM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,3
9,João Pedro,9.0,br BRA,AM,22-326,81,0,0,0,0,1,0,0,0,26,2,1,0,0.0,0.0,0.1,1,0,9,16,56.3,2,20,3,1,0,9.0,AM,2,1,0,1,1,1,1,100.0,0,0,0,0,1,3,0,0,9.0,AM,0,0,0,0,2,0,0,1,1,0,0,0,1,2,0,100.0,,,,,,,,,,,,,,,,,,,,,0,3
10,Joël Veltman,34.0,nl NED,RB,32-215,90,0,0,0,0,0,0,0,0,61,2,2,1,0.0,0.0,0.0,0,0,42,52,80.8,2,37,1,0,0,34.0,RB,2,2,1,1,0,2,2,100.0,0,1,1,0,2,4,4,0,34.0,RB,0,0,0,0,3,0,1,2,2,0,0,0,6,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,3
11,Kaoru Mitoma,22.0,jp JPN,LW,27-089,88,1,0,0,0,4,3,0,0,51,3,0,2,1.0,1.0,0.0,2,0,24,29,82.8,3,29,5,10,4,22.0,LW,3,1,1,1,1,2,3,66.7,1,2,0,2,0,3,1,0,22.0,LW,0,0,0,2,1,0,1,0,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,3
12,Lewis Dunk,5.0,eng ENG,CB,32-270,75,0,0,0,0,1,0,0,0,75,0,0,0,0.1,0.1,0.0,0,0,60,70,85.7,2,43,0,0,0,5.0,CB,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,5.0,CB,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,50.0,,,,,,,,,,,,,,,,,,,,,0,3
13,Mats Wieffer,27.0,nl NED,DM,24-275,90,0,1,0,0,0,0,0,0,82,4,0,1,0.0,0.0,0.1,2,1,63,72,87.5,3,49,0,2,0,27.0,DM,4,3,1,2,1,1,1,100.0,0,1,0,1,0,4,2,0,27.0,DM,0,0,0,2,1,0,0,0,3,0,0,0,8,0,3,0.0,,,,,,,,,,,,,,,,,,,,,0,3
14,Simon Adingra,24.0,ci CIV,RW,22-229,46,1,0,0,0,2,1,0,0,31,1,2,0,0.2,0.2,0.0,1,0,13,21,61.9,0,20,2,1,0,24.0,RW,1,1,0,1,0,1,1,100.0,0,0,0,0,2,3,0,0,24.0,RW,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,3
15,Yankuba Minteh,17.0,gm GAM,RW,20-026,44,0,1,0,0,0,0,0,0,17,1,1,1,0.0,0.0,1.0,4,2,9,13,69.2,2,9,3,1,1,17.0,RW,1,0,0,0,1,1,1,100.0,0,1,0,1,1,2,1,0,17.0,RW,0,0,0,1,0,0,0,1,0,0,0,0,2,1,2,33.3,,,,,,,,,,,,,,,,,,,,,0,3
0,16 Players,,,,,990,1,0,0,0,14,8,1,0,677,24,7,12,1.4,1.4,0.5,26,1,420,543,77.3,37,299,18,23,9,,,24,12,11,11,2,10,15,66.7,5,12,3,9,7,31,26,0,,,1,0,0,17,8,1,13,7,12,0,0,0,49,25,15,62.5,,,,,,,,,,,,,,,,,,,,,1,4
1,Anthony Elanga,21.0,se SWE,RW,22-112,53,0,0,0,0,1,1,0,0,38,0,0,0,0.0,0.0,0.1,5,0,26,31,83.9,3,21,1,4,2,21.0,RW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21.0,RW,0,0,0,0,2,0,1,0,0,0,0,0,6,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,4
2,Callum Hudson-Odoi,14.0,eng ENG,LW,23-284,71,0,0,0,0,2,2,0,0,45,0,0,0,0.1,0.1,0.1,5,0,33,39,84.6,1,23,6,2,0,14.0,LW,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,14.0,LW,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,4
3,Chris Wood,11.0,nz NZL,FW,32-254,71,1,0,0,0,1,1,0,0,32,0,0,0,0.7,0.7,0.0,0,0,16,26,61.5,1,10,1,0,0,11.0,FW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11.0,FW,0,0,0,1,0,1,0,0,0,0,0,0,2,7,4,63.6,,,,,,,,,,,,,,,,,,,,,1,4
4,Danilo,28.0,br BRA,DM,23-110,14,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,4,0,3,1,28.0,DM,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,28.0,DM,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,4
5,Elliot Anderson,8.0,eng ENG,LW,21-285,19,0,0,0,0,0,0,0,0,21,0,1,1,0.0,0.0,0.0,0,0,6,13,46.2,0,7,1,1,0,8.0,LW,0,0,0,0,0,0,0,,0,1,0,1,1,1,3,0,8.0,LW,0,0,0,0,0,0,1,1,0,0,0,0,1,4,1,80.0,,,,,,,,,,,,,,,,,,,,,1,4
6,Harry Toffolo,15.0,eng ENG,LB,28-364,37,0,0,0,0,1,0,0,0,36,2,0,0,0.0,0.0,0.0,0,0,22,30,73.3,1,8,0,0,0,15.0,LB,2,0,1,0,1,0,0,,0,0,0,0,0,2,3,0,15.0,LB,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4
7,Ibrahim Sangaré,6.0,ci CIV,DM,26-259,90,0,0,0,0,0,0,0,0,64,5,1,2,0.0,0.0,0.0,0,0,38,54,70.4,5,16,0,0,0,6.0,DM,5,3,1,4,0,2,2,100.0,0,2,0,2,1,6,0,0,6.0,DM,0,0,0,0,0,0,0,1,3,0,0,0,10,2,2,50.0,,,,,,,,,,,,,,,,,,,,,1,4
8,Matz Sels,26.0,be BEL,GK,32-173,90,0,0,0,0,0,0,0,0,50,1,0,0,0.0,0.0,0.0,0,0,36,48,75.0,0,36,0,0,0,26.0,GK,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,26.0,GK,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,4.0,1.0,3.0,75.0,1.2,15.0,26.0,57.7,43.0,3.0,53.5,38.0,4.0,75.0,51.3,18.0,0.0,0.0,0.0,9.3,1,4
9,Morgan Gibbs-White,10.0,eng ENG,AM,24-203,90,0,0,0,0,2,0,0,0,75,1,1,0,0.1,0.1,0.1,6,0,46,63,73.0,6,44,2,4,1,10.0,AM,1,0,0,1,0,0,0,,0,0,0,0,1,2,0,0,10.0,AM,0,0,0,3,1,0,2,1,0,0,0,0,6,1,4,20.0,,,,,,,,,,,,,,,,,,,,,1,4
10,Murillo,5.0,br BRA,CB,22-044,90,0,0,0,0,0,0,0,0,50,1,0,2,0.0,0.0,0.0,0,0,36,39,92.3,1,17,0,1,1,5.0,CB,1,1,1,0,0,0,1,0.0,1,2,2,0,0,1,6,0,5.0,CB,0,0,0,2,0,0,0,0,1,0,0,0,7,1,1,50.0,,,,,,,,,,,,,,,,,,,,,1,4
11,Neco Williams,7.0,wls WAL,RB,23-126,90,0,0,0,0,1,0,1,0,55,5,2,2,0.0,0.0,0.2,2,0,31,40,77.5,2,21,0,3,2,7.0,RB,5,3,3,2,0,2,4,50.0,2,2,0,2,2,7,3,0,7.0,RB,1,0,0,2,0,0,2,2,3,0,0,0,4,2,0,100.0,,,,,,,,,,,,,,,,,,,,,1,4
12,Nicolás Domínguez,16.0,ar ARG,RW,26-050,37,0,0,0,0,0,0,0,0,32,2,0,0,0.0,0.0,0.0,2,0,24,29,82.8,3,11,0,0,0,16.0,RW,2,1,0,1,1,1,3,33.3,2,0,0,0,0,2,0,0,16.0,RW,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,66.7,,,,,,,,,,,,,,,,,,,,,1,4
