index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%,home,game_id
8,Nathan Redmond,22.0,eng ENG,AM,23-026,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,290
9,Oriol Romeu,14.0,es ESP,DM,25-189,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,,,,,1,290
10,Ryan Bertrand,21.0,eng ENG,LB,27-239,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,1,290
11,Sam McQueen,38.0,eng ENG,MF,22-054,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,1,290
12,Shane Long,7.0,ie IRL,FW,30-069,28,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,290
13,Sofiane Boufal,19.0,ma MAR,"FW,MF",23-196,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1,290
14,Steven Davis,8.0,nir NIR,DM,32-090,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,1,290
0,13 Players,,,,,990,0.0,0.0,0.0,1.0,12.0,3.0,0.0,0.0,9.0,14.0,1.0,12.0,12.0,12.0,0.0,1.0,0.0,,,,,0,290
1,Adam Smith,15.0,eng ENG,RB,25-337,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,,,,,0,290
2,Andrew Surman,6.0,eng ENG,CM,30-224,45,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,290
3,Artur Boruc,1.0,pl POL,GK,37-040,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,100.0,0,290
4,Benik Afobe,9.0,cd COD,FW,24-048,90,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0,290
5,Charlie Daniels,11.0,eng ENG,LB,30-206,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,,,,0,290
6,Dan Gosling,4.0,eng ENG,CM,27-059,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,0,290
7,Harry Arter,8.0,ie IRL,MF,27-094,45,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,290
8,Jack Wilshere,32.0,eng ENG,MF,25-090,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0,290
9,Joshua King,17.0,no NOR,FW,25-076,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,0,290
10,Marc Pugh,7.0,eng ENG,LM,29-364,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,0,290
11,Ryan Fraser,24.0,sct SCO,RM,23-036,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,1.0,1.0,0.0,1.0,0.0,,,,,0,290
12,Simon Francis,2.0,eng ENG,CB,32-044,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,,,,,0,290
13,Steve Cook,3.0,eng ENG,CB,25-347,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,,,,0,290
0,11 Players,,,,,990,0.0,0.0,0.0,0.0,15.0,3.0,2.0,0.0,9.0,14.0,1.0,46.0,7.0,8.0,0.0,0.0,0.0,,,,,1,291
1,Alfie Mawson,6.0,eng ENG,CB,23-073,90,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,1,291
2,Federico Fernández,33.0,ar ARG,CB,28-040,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,291
3,Gylfi Sigurðsson,23.0,is ISL,FW,27-206,90,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,,,,,1,291
4,Jack Cork,24.0,eng ENG,CM,27-281,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,,,,,1,291
5,Jordan Ayew,3.0,gh GHA,FW,25-203,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,,,,,1,291
6,Kyle Naughton,26.0,eng ENG,RB,28-136,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,,,,,1,291
7,Leroy Fer,8.0,nl NED,CM,27-087,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,1,291
8,Luciano Narsingh,28.0,nl NED,FW,26-201,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,,,,,1,291
9,Martin Olsson,16.0,se SWE,LB,28-320,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,,,,,1,291
10,Tom Carroll,42.0,eng ENG,CM,24-309,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,,,,,1,291
11,Łukasz Fabiański,1.0,pl POL,GK,31-349,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,1,291
0,13 Players,,,,,990,0.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,16.0,9.0,0.0,14.0,15.0,15.0,0.0,0.0,0.0,,,,,0,291
1,Adam Clayton,8.0,eng ENG,DM,28-078,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,0,291
2,Adam Forshaw,34.0,eng ENG,MF,25-176,26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,291
3,Adama Traoré,37.0,es ESP,AM,21-067,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,0,291
4,Antonio Barragán,17.0,es ESP,RB,29-294,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,,,,0,291
5,Ben Gibson,6.0,eng ENG,CB,24-077,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,,,,,0,291
6,Bernardo Espinosa,5.0,co COL,CB,27-265,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,,,,0,291
7,Fábio,2.0,br BRA,LB,26-267,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,0,291
8,Gastón Ramírez,21.0,uy URU,AM,26-121,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,0,291
9,Marten de Roon,14.0,nl NED,DM,26-004,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,0,291
10,Rudy Gestede,29.0,bj BEN,FW,28-174,52,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0,291
11,Stewart Downing,19.0,eng ENG,AM,32-254,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,,,,,0,291
12,Víctor Valdés,26.0,es ESP,GK,35-078,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,100.0,0,291
13,Álvaro Negredo,10.0,es ESP,FW,31-225,90,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,0,291
0,14 Players,,,,,990,2.0,2.0,0.0,0.0,9.0,3.0,3.0,0.0,8.0,14.0,5.0,13.0,19.0,20.0,0.0,0.0,0.0,,,,,1,292
1,Alex Iwobi,17.0,ng NGA,"FW,MF",20-334,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1,292
2,Alexis Sánchez,7.0,cl CHI,AM,28-104,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,,,,,1,292
3,Danny Welbeck,23.0,eng ENG,FW,26-127,76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,1,292
4,David Ospina,13.0,co COL,GK,28-214,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,60.0,1,292
5,Francis Coquelin,34.0,fr FRA,DM,25-324,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,,,,,1,292
6,Gabriel Paulista,5.0,br BRA,DF,26-127,46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,1,292
7,Granit Xhaka,29.0,ch SUI,DM,24-187,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,,,,,1,292
8,Héctor Bellerín,24.0,es ESP,RB,22-014,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,1,292
9,Laurent Koscielny,6.0,fr FRA,CB,31-204,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,1,292
10,Mesut Özil,11.0,de GER,AM,28-169,90,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,,,,,1,292
11,Nacho Monreal,18.0,es ESP,LB,31-035,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,,,,,1,292
12,Olivier Giroud,12.0,fr FRA,FW,30-184,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,292
13,Shkodran Mustafi,20.0,de GER,CB,24-350,90,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,,,,,1,292
14,Theo Walcott,14.0,eng ENG,AM,28-017,67,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1,292
0,13 Players,,,,,990,2.0,2.0,0.0,0.0,14.0,5.0,2.0,0.0,15.0,7.0,7.0,19.0,19.0,21.0,0.0,0.0,0.0,,,,,0,292
1,David Silva,21.0,es ESP,AM,31-084,88,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,,,,,0,292
2,Fernandinho,25.0,br BRA,DM,31-333,90,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,,,,,0,292
3,Gaël Clichy,22.0,fr FRA,LB,31-250,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,0,292
4,Jesús Navas,15.0,es ESP,RB,31-132,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,8.0,4.0,0.0,0.0,0.0,,,,,0,292
5,John Stones,24.0,eng ENG,CB,22-309,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0,292
6,Kevin De Bruyne,17.0,be BEL,DM,25-278,90,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,,,,,0,292
7,Leroy Sané,19.0,de GER,AM,21-081,90,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,0,292
8,Nicolás Otamendi,30.0,ar ARG,CB,29-049,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,0,292
9,Pablo Zabaleta,5.0,ar ARG,"DF,MF",32-076,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,292
10,Raheem Sterling,7.0,eng ENG,AM,22-115,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,0,292
11,Sergio Agüero,10.0,ar ARG,FW,28-304,90,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,0,292
12,Willy Caballero,13.0,ar ARG,GK,35-186,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,33.3,0,292
13,Yaya Touré,42.0,ci CIV,MF,33-324,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,292
0,14 Players,,,,,990,1.0,1.0,0.0,0.0,7.0,3.0,3.0,0.0,9.0,15.0,4.0,15.0,7.0,24.0,0.0,0.0,0.0,,,,,1,293
1,Andre Gray,7.0,jm JAM,FW,25-282,77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,1,293
2,Ashley Barnes,10.0,eng ENG,"FW,MF",27-156,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,293
3,Ben Mee,6.0,eng ENG,CB,27-195,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,,,,,1,293
4,George Boyd,21.0,sct SCO,RM,31-184,90,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,,,,1,293
5,James Tarkowski,26.0,eng ENG,DF,24-136,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,293
6,Jeff Hendrick,13.0,ie IRL,CM,25-063,90,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,1,293
7,Joey Barton,19.0,eng ENG,CM,34-214,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,,,,,1,293
8,Matthew Lowton,2.0,eng ENG,RB,27-299,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,,,,,1,293
9,Michael Keane,5.0,eng ENG,CB,24-083,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,,,,,1,293
10,Robbie Brady,12.0,ie IRL,"DF,FW",25-080,34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1,293
11,Sam Vokes,9.0,wls WAL,FW,27-165,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1,293
12,Stephen Ward,23.0,ie IRL,LB,31-227,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,,,,,1,293
13,Steven Defour,16.0,be BEL,LM,28-354,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,,,,,1,293
14,Tom Heaton,1.0,eng ENG,GK,30-354,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,100.0,1,293
0,13 Players,,,,,990,0.0,0.0,0.0,0.0,15.0,2.0,2.0,0.0,16.0,9.0,3.0,22.0,9.0,21.0,0.0,0.0,0.0,,,,,0,293
1,Bruno Martins Indi,15.0,nl NED,CB,25-055,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,0,293
2,Charlie Adam,16.0,sct SCO,DM,31-115,90,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,5.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,,,,,0,293
3,Erik Pieters,3.0,nl NED,DM,28-240,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,,,,,0,293
4,Geoff Cameron,20.0,us USA,DM,31-267,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,,,,,0,293
5,Ibrahim Afellay,14.0,nl NED,"FW,MF",31-002,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,293
6,Joe Allen,4.0,wls WAL,AM,27-021,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,0,293
7,Lee Grant,33.0,eng ENG,GK,34-067,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,66.7,0,293
8,Mame Biram Diouf,18.0,sn SEN,DM,29-109,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,0,293
9,Marc Muniesa,5.0,es ESP,CB,25-008,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,,,,,0,293
10,Marko Arnautović,10.0,at AUT,AM,27-350,90,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,0,293
11,Peter Crouch,25.0,eng ENG,FW,36-064,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,293
12,Ryan Shawcross,17.0,eng ENG,CB,29-182,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,0,293
13,Saido Berahino,9.0,bi BDI,FW,23-243,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0,293
0,14 Players,,,,,964,2.0,2.0,0.0,0.0,9.0,2.0,3.0,1.0,11.0,14.0,1.0,17.0,14.0,6.0,0.0,0.0,0.0,,,,,1,294
1,Abdoulaye Doucouré,16.0,ml MLI,CM,24-093,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,1,294
2,Adrian Mariappa,6.0,jm JAM,DF,30-183,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,1,294
3,Craig Cathcart,15.0,nir NIR,RB,28-057,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,,1,294
4,Daryl Janmaat,22.0,nl NED,DF,27-256,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,1,294
5,Heurelho Gomes,1.0,br BRA,GK,36-048,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,100.0,1,294
6,Isaac Success,10.0,ng NGA,"FW,MF",21-087,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1,294
7,José Holebas,25.0,gr GRE,LB,32-281,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,,,,,1,294
8,M'Baye Niang,21.0,sn SEN,LM,22-106,78,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,1,294
9,Miguel Britos,3.0,uy URU,CB,31-261,64,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,294
10,Nordin Amrabat,7.0,ma MAR,RM,30-004,68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,1,294
11,Sebastian Prödl,5.0,at AUT,CB,29-287,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,1,294
12,Tom Cleverley,8.0,eng ENG,CM,27-235,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,1,294
13,Troy Deeney,9.0,eng ENG,FW,28-279,90,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,294
14,Étienne Capoue,29.0,fr FRA,CM,28-267,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,1,294
0,14 Players,,,,,990,0.0,0.0,0.0,0.0,17.0,2.0,4.0,0.0,15.0,11.0,0.0,31.0,10.0,12.0,0.0,0.0,0.0,,,,,0,294
1,Allan Nyom,2.0,cm CMR,LB,28-329,90,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,,,,,0,294
2,Ben Foster,1.0,eng ENG,GK,34-001,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,294
3,Chris Brunt,11.0,nir NIR,CM,32-111,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,,,,,0,294
4,Craig Dawson,25.0,eng ENG,RB,26-333,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,,,,,0,294
5,Darren Fletcher,24.0,sct SCO,CM,33-062,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,,,,,0,294
6,Gareth McAuley,23.0,nir NIR,CB,37-120,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0,294
7,Hal Robson-Kanu,4.0,wls WAL,FW,27-318,90,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,0,294
8,Jake Livermore,8.0,eng ENG,CM,27-141,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,294
9,James McClean,14.0,ie IRL,FW,27-347,45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0,294
10,James Morrison,7.0,sct SCO,"FW,MF",30-314,35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0,294
11,Jonny Evans,6.0,nir NIR,CB,29-091,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,0,294
